id,name,type,kosher,rest_price_level,city,address
80045916,קפה לואיז,בתי קפה,FALSE,,חיפה,שד' מוריה 58
20256900,מאפיית פלפלה,קונדיטוריה ומאפיות,FALSE,,חיפה,ואדי 41
80338965,מוריה,,FALSE,,חיפה,שד' מוריה 105
7047420,בית השווארמה והגריל של משה,מסעדה מזרחית,FALSE,,חיפה,דרך יפו 138
80071902,רולדין - ROLADIN,קונדיטוריה ומאפיות,TRUE,,חיפה,חורב 18
80329358,פיצה מאנד,פיצריות,FALSE,,חיפה,חיפה
80320837,קפאין,בתי קפה,FALSE,,חיפה,לירז אקסלרד 1
80334425,Ruben נווה שאנן,,FALSE,,חיפה,הגליל 100
80341500,BURGER CHEF PANDA,,FALSE,,חיפה,חיפה
80232227,ארומה - אספרסו בר,בתי קפה,FALSE,1,חיפה,שד' בן גוריון 8
80353537,שבעה טעמים,,FALSE,,חיפה,דרך אלנבי 97
66256690,קפה גרג,בתי קפה,FALSE,1,חיפה,דרך שמחה גולן 54
80291794,בורגר האחים,,FALSE,,חיפה,ואדי 16
80333096,תאיר שחאדה,בתי קפה,FALSE,,חיפה,חיפה
80352631,LORI-kitchen,מטבח ביתי,FALSE,,חיפה,חיפה
80360695,Veg'as super fast food,,FALSE,,חיפה,חיפה
80324098,שווארמה חאזן חיפה -צומת קרית אתא,חומוסייה,FALSE,,חיפה,חלוצי התעשייה 2
80341423,ורדה warda,,FALSE,,חיפה,חיפה
80346984,תאג מסעדה ובר,מסעדת בשרים,FALSE,,חיפה,דרך אלנבי 26
80217375,אבו מרון,חומוסייה,FALSE,1,חיפה,דרך יוליוס סימון 42
80279893,דומינו'ס פיצה,פיצריות,FALSE,1,חיפה,אלברט איינשטיין 139
80334566,ASIATICO - אוכל רחוב אסייתי חיפה,מסעדה אסייאתית,FALSE,,חיפה,שלום עליכם 3
80323835,מאסה - masa,מסעדת בשרים,FALSE,2,חיפה,שד' מוריה 29
80304107,השניצליה,שניצליה,TRUE,1,חיפה,מאיר הזורע 1
80273247,ניו דלי - New Deli,סנדוויץ' בר,TRUE,1,חיפה,פלימן משה 4
80167487,בורקס פיצה מטר,אוכל רחוב,FALSE,1,חיפה,שד' המגינים 60
80124437,שיבולת הדר,קונדיטוריה ומאפיות,TRUE,1,חיפה,החלוץ 65
80332026,NUNA,בתי קפה,FALSE,,חיפה,שד' מוריה 105
80327939,הטבח הנייד,קייטרינג,FALSE,,חיפה,ואדי
80359002,מסעדת אברמיקו,,FALSE,,חיפה,חיפה
80287219,מאפיית המפגש קריית חיים,קונדיטוריה ומאפיות,TRUE,,חיפה,"אח""י אילת 32"
27777200,המקום של אליהו,מסעדה ים תיכונית,FALSE,2,חיפה,חיפה
80328954,ערוסה בעיר - arusa haifa,,FALSE,,חיפה,דרך העצמאות 94
80312595,פלאפל מישל,מטבח ביתי,TRUE,,חיפה,"אח""י אילת 21"
76380910,מקדונלד'ס,מסעדת המבורגרים,TRUE,1,חיפה,העליה השניה 8
80353468,תוםתום ראמן,,FALSE,,חיפה,חיפה
80122869,דומינו'ס פיצה,פיצריות,FALSE,1,חיפה,שלום עליכם 1
80209881,קולג' בר,פאבים וברים,FALSE,,חיפה,חלוצי התעשייה 79
80016270,לג'נדה - LEGGENDA,גלידריות,FALSE,1,חיפה,שד' הנשיא 129
80300768,פיצה טומי חיפה,פיצריות,TRUE,,חיפה,התיכון 86
80304343,מלביר,פאבים וברים,FALSE,1,חיפה,הנמל 32
80289554,משוואינה,מסעדת בשרים,FALSE,,חיפה,עספור 19
80334842,סלטי שרון,מטבח ביתי,FALSE,,חיפה,חיפה
80019606,פאב מוריסון,פאבים וברים,FALSE,,חיפה,יפה נוף 115
80319958,חומוס אבו סמיר,,FALSE,,חיפה,דרך יפו 131
80354786,הש מאפיית מורגאן,קונדיטוריה ומאפיות,FALSE,,חיפה,דרך אלנבי 20
80345354,שווארמה התאומים,חומוסייה,FALSE,,חיפה,חיפה
80308600,Omnivore gastrobar,מסעדה רוסית,FALSE,,חיפה,קהילת סלוניקי 6
80318219,MY COFFEE - My Coffee,בתי קפה,FALSE,,חיפה,דרך יפו 157
80333645,אזומאמי Azumami,מסעדה אסייאתית,FALSE,,חיפה,אוסקר שינדלר 7
80208642,קפה מנחם,בתי קפה,FALSE,1,חיפה,סורוקה משה 35
80342007,השניצליה קריות,,FALSE,,חיפה,חלוצי התעשייה 11
80049517,לה גופרה חיפה,גלידריות,FALSE,1,חיפה,"אח""י אילת 9"
80358828,Hamar_moret,,FALSE,,חיפה,חיפה
80347245,בורגר בן גוריון,,FALSE,,חיפה,פבזנר 29
80233188,butterfly cafe - butterfly cafe,בתי קפה,FALSE,1,חיפה,הנמל 25
80061029,"מאפיית אריאל בע""מ",קונדיטוריה ומאפיות,FALSE,1,חיפה,"צה""ל 12"
80338392,וינו פיצה,פיצריות,FALSE,,חיפה,דרך יפו 57
80308835,ג'יו קוסו - GIOCOSO,מסעדה איטלקית,FALSE,,חיפה,הנמל 21
80185209,ליילא,בתי קפה,FALSE,,חיפה,שרה 2
80086221,מריאנו קייטרינג,קייטרינג,FALSE,,חיפה,בית לחם 19
80356144,אוזבצ'ה,,FALSE,,חיפה,הרצל 39
80354556,חצ'פורי של לילי,,FALSE,,חיפה,חיפה
80296295,אושי אושי,מסעדה אסייאתית,TRUE,,חיפה,פלימן משה 4
80310922,שווארמה הנמל,מסעדת בשרים,FALSE,,חיפה,דרך יפו 19
80352626,באגט אוחנה,,FALSE,,חיפה,שד' ההסתדרות 84
80334308,Burger Chips,,FALSE,,חיפה,חיפה
80206468,קראון פלאזה,מסעדה חלבית,TRUE,,חיפה,יפה נוף 111
80112581,קפה קפה טכניון חיפה - cafe cafe,בתי קפה,TRUE,1,חיפה,שכ' קרית הטכניון
80096828,קופי לוקו,בתי קפה,FALSE,1,חיפה,חלוצי התעשייה 6
62685850,אלדיאר - Aldiyar,מסעדה ים תיכונית,FALSE,,חיפה,שד' בן גוריון 55
80273473,פיצה טורינו,פיצריות,TRUE,1,חיפה,שד' הנשיא 121
80342970,Mint Haifa,פאבים וברים,FALSE,,חיפה,דרך העצמאות 84
26600900,שוארמה האחים מוגרבי,מסעדה מזרחית,FALSE,,חיפה,דרך יפו 140
80335725,ניחוחות של שבת,קייטרינג,FALSE,,חיפה,חיפה
80113279,ג'פניקה,מסעדה אסייאתית,FALSE,1,חיפה,שד' ההסתדרות 248
80274331,איטאיט - Eatit,קייטרינג,TRUE,,חיפה,חטיבת גולני 66
80357384,חומוס ברכה מנגל בר חומוס,,FALSE,,חיפה,חיפה
80295616,סנדוויץ' בר סמי הגדול חיפה,סנדוויץ' בר,TRUE,1,חיפה,חלוצי התעשייה 2
80330817,מיסטר פאי,,FALSE,,חיפה,חיפה
80348987,סנדוויץ בר הנמל 30,,FALSE,,חיפה,חיפה
80321920,SATTOURGRILLBAR,,FALSE,,חיפה,הנמל 15
80260885,מאפיית בייקרס אגמי,קונדיטוריה ומאפיות,FALSE,,חיפה,"אח""י אילת 21"
80360297,רולדין,בתי קפה,FALSE,,חיפה,העליה השניה
80296555,פיצריה,פיצריות,TRUE,2,חיפה,"אח""י אילת 9"
80359614,MR.BUN BURGER,,FALSE,,חיפה,נתיב האור 1
80355432,סושי אווניו,מסעדה אסייאתית,FALSE,,חיפה,הנביאים 31
80353503,קרוּדוֹ חיפה - CRUDO,מסעדה איטלקית,FALSE,,חיפה,הנמל 15
80314242,שווארמה אלחלאל,מסעדת בשרים,FALSE,,חיפה,האשלג 3
7228920,אחים לוסקי,מסעדה מזרחית,TRUE,,חיפה,דרך העצמאות 31
7037510,מזנון רות,מטבח ביתי,TRUE,,חיפה,שד' המגינים 100
80056361,טמפל בר - Temple bar,פאבים וברים,FALSE,,חיפה,שד' ההסתדרות 55
80353598,האשטג בר,פאבים וברים,FALSE,,חיפה,דרך אלנבי 55
80350194,cafe lorees,בתי קפה,FALSE,,חיפה,חיפה
69137010,סילבה,בתי קפה,FALSE,,חיפה,שד' מוריה 120
80365752,בורקס פינוקים חיפה,,FALSE,,חיפה,חיפה
80294317,Churchill's,פאבים וברים,FALSE,,חיפה,האיצטדיון 25
80049064,קפה גרג,בתי קפה,FALSE,1,חיפה,פלימן משה 4
80146045,אמיליה - Emilia,מסעדה איטלקית,FALSE,,חיפה,שד' מוריה 120
80328665,סבתוש,מטבח ביתי,FALSE,,חיפה,יוחנן הקדוש 30
80328598,reva,פאבים וברים,FALSE,,חיפה,דרך העצמאות 70
10762720,"""המעגן""",מסעדת דגים,FALSE,,חיפה,נתנזון 16
80251486,הפינה של אריק,אוכל רחוב,TRUE,1,חיפה,הרצל 29
62259810,אצל יאיר,מסעדת בשרים,FALSE,1,חיפה,בעלי מלאכה 26
80259313,אגס הזהב,קייטרינג,TRUE,,חיפה,שלמה בן יוסף 4
80355644,שווארמה,חומוסייה,FALSE,,חיפה,שבתאי לוי 22
80313681,El viejo,מסעדה דרום אמריקאית,FALSE,,חיפה,נתנזון 16
80350907,קפה שלו,בתי קפה,FALSE,,חיפה,שד' הנשיא 21
80289376,התרבוש,מסעדת בשרים,FALSE,,חיפה,שד' בן גוריון 36
80145418,אחים מוגרבי,אוכל רחוב,FALSE,,חיפה,דרך יפו 140
80071624,שווארמה פלאפל סאלח,אוכל רחוב,FALSE,1,חיפה,נתנזון 18
80309322,עוגות רדה,קונדיטוריה ומאפיות,FALSE,,חיפה,חיפה
80322103,רול קפה,,FALSE,,חיפה,שד' טרומפלדור 1
15896210,בית המאפה של אמא,קונדיטוריה ומאפיות,FALSE,,חיפה,קיבוץ גלויות 118
80228720,Cofizz - Cofizz,אוכל רחוב,TRUE,,חיפה,שד' הנשיא 133
80357552,דרים נמו,,FALSE,,חיפה,שד' בן גוריון 45
80101851,שוקו לאטה,בתי קפה,FALSE,,חיפה,דרך העצמאות 80
80347642,ג'יפרה אקספרס,,FALSE,,חיפה,דרך העצמאות 74
80321997,קומיקס comix,,FALSE,,חיפה,"אח""י אילת 65"
80236380,קפה קפה - cafe cafe,בתי קפה,FALSE,1,חיפה,"אח""י אילת 55"
80322114,דה פריז,,FALSE,,חיפה,הנמל 32
80368328,סושי גארדן,מסעדה אסייאתית,FALSE,,חיפה,חיפה
80324903,משאוושה Mashawasha,חומוסייה,FALSE,,חיפה,העליה השניה 14
10160390,קונדיטורית טיבי,קונדיטוריה ומאפיות,TRUE,,חיפה,שד' הנשיא 35
80328475,גלטו,בתי קפה,FALSE,,חיפה,מוהליבר 14
80359206,הירושלמי,,FALSE,,חיפה,דרך הים 3
80365397,בית הפנקיק המקורי מרכז הכרמל,,FALSE,,חיפה,חיפה
80355624,גנאם גריל,,FALSE,,חיפה,חיפה
80114332,סנטה מריה,בתי קפה,FALSE,1,חיפה,דרך סטלה מריס 101
80347004,בפלה,,FALSE,,חיפה,"י""ל פרץ 31"
80332351,לה גופרה,גלידריות,FALSE,,חיפה,שד' בן גוריון 25
80335299,עייש אלסראיא,,FALSE,,חיפה,"י""ל פרץ 11"
80333739,נאופוליטן Neopolitan,פיצריות,FALSE,,חיפה,חיפה
80058746,ארומה - אספרסו בר,בתי קפה,FALSE,1,חיפה,שד' ההגנה
6997690,מסעדג,מסעדת דגים,FALSE,,חיפה,רציף פנחס מרגולין 29
80346072,סנדוויץ בושיש,,FALSE,,חיפה,החלוץ 59
80357251,שוארמה מרלן,,FALSE,,חיפה,חיפה
80322676,גולדה,בתי קפה,FALSE,,חיפה,דוברין נחום 3
80157655,ששון-הבר באחוזה,פאבים וברים,FALSE,2,חיפה,חורב 10
80224883,פסטה פאסטה,פיצריות,TRUE,1,חיפה,שד' ההסתדרות 55
80341988,השניצליה חיפה,,FALSE,,חיפה,נתנזון 11
80206621,מאי סנדוויץ',סנדוויץ' בר,FALSE,1,חיפה,דרך יפו 139
80332239,בנדיקט,,FALSE,,חיפה,שד' ההסתדרות
80368314,קפה ורדי,בתי קפה,FALSE,,חיפה,חיפה
80328296,Double,גלידריות,FALSE,,חיפה,הנמל 53
80322614,שאוורמה אייל,,FALSE,,חיפה,האשלג 3
80322855,נקסט דור,פאבים וברים,FALSE,,חיפה,שער פלמר 1
80369589,סנדוויץ חלה בעיר,,FALSE,,חיפה,חיפה
37397940,סנדוויץ' בר כרמל,סנדוויץ' בר,FALSE,1,חיפה,שד' הנשיא 128
80265716,מסעדת אבו שקארה,מסעדה מזרחית,FALSE,,חיפה,גרינבוים יצחק 18
80111081,ארומה - אספרסו בר,בתי קפה,FALSE,1,חיפה,שד' ההסתדרות 55
80320999,RAN RESTAURANT CAFE,,FALSE,,חיפה,חיפה
80339691,Carnitas,,FALSE,,חיפה,נתנזון 6
80174318,בורקס טורקי מאיזמיר,אוכל רחוב,FALSE,1,חיפה,משה אהרון 8
80318509,ווק אנד רול - WOK N ROLL,מסעדה אסייאתית,FALSE,,חיפה,הנמל 35
80319046,ביסטרו 128 - Bistro,פאבים וברים,FALSE,,חיפה,הבנקים 5
80227568,לחזא - Lahza,מסעדת בשרים,FALSE,,חיפה,נתנזון 17
80065124,כפיות,בתי קפה,FALSE,,חיפה,יפה נוף 99
80102868,יאפא 39 - yafa 39,בתי קפה,FALSE,1,חיפה,הבנקים 8
80330329,הג'חנון של מורן,מטבח ביתי,FALSE,,חיפה,האג 17
80250234,אלי בגט,מסעדת בשרים,FALSE,,חיפה,שד' המגינים 79
80329072,ורושקה - אוכל ביתי,מטבח ביתי,FALSE,,חיפה,חיפה
80319395,Friends Gastrobar - Friends Gastrobar,פאבים וברים,FALSE,,חיפה,דוד אלעזר 10
80354936,Bakery & more,בתי קפה,FALSE,,חיפה,נתנזון 19
80049165,בורגראנץ',מסעדת המבורגרים,TRUE,1,חיפה,שד' ההסתדרות 248
80234041,פלאפל אחלה,חומוסייה,TRUE,,חיפה,האיצטדיון 4
80341500,BURGER CHEF PANDA,,FALSE,,חיפה,חיפה
80097956,אלי'ז פאב - Eli's Pub,פאבים וברים,FALSE,,חיפה,דרך יפו 35
63000650,מנדרין,בתי קפה,FALSE,,חיפה,שד' מוריה 117
71695430,מקדונלד'ס,מסעדת המבורגרים,FALSE,1,חיפה,הרצל 20
80290735,פיתה אקספרס,חומוסייה,TRUE,,חיפה,האיצטדיון 4
7556780,"מאפית אחדות חיפה בע""מ",,FALSE,,חיפה,העמלים 9
80331403,סושילי SUSHILI,מטבח ביתי,FALSE,,חיפה,חיפה
80264597,פייבל בר,פאבים וברים,FALSE,,חיפה,מחניים 4
80241703,רודיאו,פאבים וברים,FALSE,2,חיפה,בלפור 23
80333984,אוכל תאילנדי אותנטי,מטבח ביתי,FALSE,,חיפה,חיפה
7199220,מעיין הבירה,מסעדה מזרח אירופאית,FALSE,2,חיפה,נתנזון 4
80129290,יעל קוויזין - yael cuisine,,FALSE,,חיפה,"פלמ""ח 30"
80335592,אל דמשקי,,FALSE,,חיפה,סמ' סלוניקי 5
80363035,דונטלה פיצת שף,פיצריות,TRUE,,חיפה,נתנזון 14
80352549,היידה,,FALSE,,חיפה,ככר מאירהוף 6
80321068,ממבו מילאנו,מסעדה איטלקית,FALSE,,חיפה,שד' מוריה 127
80071902,רולדין - ROLADIN,קונדיטוריה ומאפיות,TRUE,,חיפה,חורב 18
80341473,ABU SUSU,,FALSE,,חיפה,חיפה
80259281,וילה כרמל,מסעדת בשרים,FALSE,,חיפה,כיכר היינריך היינה 1
80217432,טורטוגה,מסעדת בשרים,FALSE,,חיפה,דוד אלעזר 10
80249438,ג'פניקה,מסעדה אסייאתית,TRUE,1,חיפה,דרך בר יהודה 111
80042921,ארומה - אספרסו בר,בתי קפה,FALSE,1,חיפה,השיש
80013209,סינקופה בר - Syncopa Bar,בתי קפה,FALSE,,חיפה,כיאט 5
80336194,מרקובה,מטבח ביתי,FALSE,,חיפה,חיפה
80282751,אחעלמלא - חומוס ועוד,חומוסייה,TRUE,1,חיפה,השיש 48
80209881,קולג' בר,פאבים וברים,FALSE,,חיפה,חלוצי התעשייה 79
80346053,פיתו'ש- חוויה קולנרית לא בצלחת,,FALSE,,חיפה,שד' ההסתדרות 157
80359206,הירושלמי,,FALSE,,חיפה,דרך הים 3
80242708,cofix,בתי קפה,TRUE,1,חיפה,דרך הים 3
80332438,סינטה בר חיפה,מסעדת בשרים,FALSE,,חיפה,חיפה
80013902,הנמל 24 - Hanamal 24,מסעדה צרפתית,FALSE,2,חיפה,הנמל 24
80017770,בריז- אירועים,,FALSE,,חיפה,דוד אלעזר 9
80304736,פאצ'ה מאמא - pachamama,מסעדה דרום אמריקאית,FALSE,2,חיפה,הנמל 27
80333042,חומוס אלשאם,,FALSE,,חיפה,חיפה
80369437,פיצה שמש,פיצריות,FALSE,,חיפה,חיפה
80346593,חומוס ברכה,חומוסייה,FALSE,,חיפה,חיפה
80124437,שיבולת הדר,קונדיטוריה ומאפיות,TRUE,1,חיפה,החלוץ 65
80332841,DUDA meat box,מסעדת בשרים,FALSE,,חיפה,הדגן 23
80367490,Wine and Sushi - חיפה,מסעדה אסייאתית,FALSE,,חיפה,חיפה
80329328,ג'והרה הדרוזית בבת-גלים,קייטרינג,FALSE,,חיפה,העליה השניה 14
80217375,אבו מרון,חומוסייה,FALSE,1,חיפה,דרך יוליוס סימון 42
251220,גלרי קורנר,סנדוויץ' בר,FALSE,,חיפה,הרצל 61
80205338,אצל קיזלר'ס,מסעדת קונספט,TRUE,1,חיפה,השומר 28
80216737,מנדרין - קהונה ביץ',מסעדת דגים,FALSE,2,חיפה,דוד אלעזר 10
80333645,אזומאמי Azumami,מסעדה אסייאתית,FALSE,,חיפה,אוסקר שינדלר 7
80355330,מסעדת קיסר,,FALSE,,חיפה,נתנזון 11
80349801,אצל בר וגרי,מסעדה דרום אמריקאית,FALSE,,חיפה,סירקין 22
62734290,מנדרין,בתי קפה,FALSE,,חיפה,שד' הנשיא 129
80323141,נאזמה,,FALSE,,חיפה,העליה השניה 96
63316230,מקדונלד'ס,מסעדת המבורגרים,FALSE,1,חיפה,החרושת 1
80297797,זסטי כרמל - Zesty,מסעדת המבורגרים,TRUE,1,חיפה,שד' הנשיא 129
80333622,שווארמה שניצל,חומוסייה,FALSE,,חיפה,חיפה
80340457,Tasty Choice bread & coffee,,FALSE,,חיפה,שונית 10
80254520,המסעדה של אמא,מסעדה אתיופית,FALSE,1,חיפה,הנביאים 20
80016270,לג'נדה - LEGGENDA,גלידריות,FALSE,1,חיפה,שד' הנשיא 129
80335649,In Burger We Trust,,FALSE,,חיפה,חיפה
80330637,מר קורן-גרנד קניון חיפה- Mr.Corn,,FALSE,,חיפה,דרך שמחה גולן 54
80357485,טקסי פיצה,פיצריות,TRUE,1,חיפה,התיכון 37
80328954,ערוסה בעיר - arusa haifa,,FALSE,,חיפה,דרך העצמאות 94
7284100,אבו יוסף ובניו,מסעדה מזרחית,FALSE,2,חיפה,ככר פריס 1
80305663,שיפודי סימי,מסעדת בשרים,TRUE,,חיפה,שד' ההסתדרות 84
80354339,TIME TIME,,FALSE,,חיפה,חיפה
80341604,Smokin,,FALSE,,חיפה,קהילת סלוניקי 6
80352734,הביס המושלם,,FALSE,,חיפה,העמלים 1
80305545,שיפודי טליה,מסעדת בשרים,FALSE,1,חיפה,משה דיין 2
80298447,A&M BURGERS,מסעדת בשרים,FALSE,1,חיפה,הנביאים 35
80323835,מאסה - masa,מסעדת בשרים,FALSE,2,חיפה,שד' מוריה 29
80156535,יעקב קבב בת גלים,מסעדת בשרים,TRUE,1,חיפה,העליה השניה 20
80294825,ביר סטיישן - Beer Station,פאבים וברים,FALSE,,חיפה,דוברין נחום 3
80101851,שוקו לאטה,בתי קפה,FALSE,,חיפה,דרך העצמאות 80
63534030,ממתקי עבד אלהאדי,קונדיטוריה ומאפיות,FALSE,,חיפה,שחאדה שלח 3
35943300,לחם תושיה,קונדיטוריה ומאפיות,FALSE,,חיפה,הרצל 27
15827410,שווארמה ג'יבלי,מסעדה מזרחית,TRUE,,חיפה,דרך יפו 134
80367266,טאבון עיסאל'ה,קונדיטוריה ומאפיות,FALSE,,חיפה,חיפה
80342435,בית העגל,,FALSE,,חיפה,חלוצי התעשייה 94
80150704,מסעדת רם,מסעדת בשרים,TRUE,1,חיפה,האיצטדיון 6
80113279,ג'פניקה,מסעדה אסייאתית,FALSE,1,חיפה,שד' ההסתדרות 248
80299267,רונזו ronzo,מסעדה ים תיכונית,FALSE,,חיפה,מחניים 8
80216147,ג'וטי,מסעדה הודית,FALSE,2,חיפה,חיפה
80321695,חומוס פרידה חיפה,,FALSE,,חיפה,אנדרי סחרוב 9
80181193,אבו יוסף הטורעאני,מסעדת בשרים,FALSE,,חיפה,שד' ההסתדרות 8
80336792,Wow burger,,FALSE,,חיפה,קיבוץ גלויות 48
80368527,ביסטרו בורגר טראק,,FALSE,,חיפה,חיפה
80251486,הפינה של אריק,אוכל רחוב,TRUE,1,חיפה,הרצל 29
80346313,הבאניה Suchi's_way,,FALSE,,חיפה,אילת 10
80322466,גסנוב חיפה,מסעדת בשרים,FALSE,,חיפה,שד' ההסתדרות 72
80227081,חלומות שטח - אוכל משובח בטבע,קייטרינג,TRUE,,חיפה,שד' המגינים 137
80330498,מיסטר קורן,,FALSE,,חיפה,חיפה
80360299,כל טוב,קייטרינג,FALSE,,חיפה,חיפה
80312595,פלאפל מישל,מטבח ביתי,TRUE,,חיפה,"אח""י אילת 21"
80354298,מאיה בשרים,מטבח ביתי,FALSE,,חיפה,דרור 24
80203198,שווארמלה,אוכל רחוב,TRUE,,חיפה,חניתה 40
80101455,הקובה של מומו - momo,אוכל רחוב,TRUE,1,חיפה,פלימן משה 8
80338467,סטקיית אימפריית הבשר,,FALSE,,חיפה,דגניה 30
80322114,דה פריז,,FALSE,,חיפה,הנמל 32
80112856,קפה קפה גרנד קניון חיפה - cafe cafe,בתי קפה,FALSE,1,חיפה,דרך שמחה גולן
80347073,דומינו'ס פיצה,,FALSE,,חיפה,חיפה
80306420,Pizzeria Talpiot,פיצריות,FALSE,,חיפה,סירקין 30
80330472,קניב ר,מסעדת בשרים,FALSE,,חיפה,חיפה
80257836,קייטרינג טופז,קייטרינג,TRUE,,חיפה,תובל 11
80346399,בית הטאבון,,FALSE,,חיפה,אנדרי סחרוב 9
80346984,תאג מסעדה ובר,מסעדת בשרים,FALSE,,חיפה,דרך אלנבי 26
80250500,פיצה פלוס,פיצריות,TRUE,1,חיפה,משה חיים שפירא 12
80292310,ALF אלף,מסעדה טבעונית,FALSE,,חיפה,דרך יפו 44
80352223,TOP באגט פלוס,,FALSE,,חיפה,חיפה
80334834,פיצה נינה,פיצריות,FALSE,,חיפה,דובנוב 26
80319602,פיצה פדאל חיפה קרית אליעזר,פיצריות,TRUE,,חיפה,ככר מאירהוף 3
80349737,FBF,,FALSE,,חיפה,דרך העצמאות 94
80205526,בורגרים - Burgerim,מסעדת המבורגרים,TRUE,1,חיפה,אלמוג 20
80308835,ג'יו קוסו - GIOCOSO,מסעדה איטלקית,FALSE,,חיפה,הנמל 21
80119575,לג'נדה - LEGGENDA,גלידריות,FALSE,1,חיפה,"אח""י אילת 10"
80304609,הבולגרי מיפו,מסעדה בולגרית,TRUE,,חיפה,שד' ההסתדרות 248
80071624,שווארמה פלאפל סאלח,אוכל רחוב,FALSE,1,חיפה,נתנזון 18
80327615,גולדה,גלידריות,FALSE,,חיפה,"אח""י אילת 15"
80342148,ביגה,בתי קפה,FALSE,,חיפה,חורב 12
80348848,Meat shop-sandwich,,FALSE,,חיפה,חיפה
80318219,MY COFFEE - My Coffee,בתי קפה,FALSE,,חיפה,דרך יפו 157
80328475,גלטו,בתי קפה,FALSE,,חיפה,מוהליבר 14
80256935,רוקו סושי בר,מסעדה אסייאתית,FALSE,2,חיפה,הנמל 10
14849480,נימר מלך השווארמה,אוכל רחוב,FALSE,1,חיפה,דרך יפו 44
80349241,בורקס אליה,,FALSE,,חיפה,דרך הים 3
80281261,Kulinarik - קולינאריק,מטבח ביתי,FALSE,,חיפה,אנטוורפן 56
80300601,MY COFFEE - MY COFFEE,בתי קפה,FALSE,,חיפה,אנטוורפן 56
80319623,meat man,קייטרינג,FALSE,,חיפה,"אח""י אילת 21"
80260885,מאפיית בייקרס אגמי,קונדיטוריה ומאפיות,FALSE,,חיפה,"אח""י אילת 21"
80334842,סלטי שרון,מטבח ביתי,FALSE,,חיפה,חיפה
80061029,"מאפיית אריאל בע""מ",קונדיטוריה ומאפיות,FALSE,1,חיפה,"צה""ל 12"
80353218,M.R BURGER,,FALSE,,חיפה,קהילת סלוניקי 10
80352435,בגט אוחנה,,FALSE,,חיפה,שד' ההסתדרות 84
80349518,מסאנא,,FALSE,,חיפה,חיפה
80218428,חמאם פאשה,בתי קפה,FALSE,2,חיפה,חמם אל פשה 9
80348009,ARIS,,FALSE,,חיפה,האיצטדיון 21
80306379,פטוש גלרי,מסעדה ים תיכונית,FALSE,,חיפה,הנמל 6
80179012,הו בר - hu-bar,פאבים וברים,FALSE,,חיפה,שד' אבא חושי 199
80297527,שווארמה גנאם,אוכל רחוב,FALSE,,חיפה,עספור 19
80091268,קייטרינג לורי - lori,קייטרינג,FALSE,,חיפה,חיפה
80280557,Beram bar and coffee,פאבים וברים,FALSE,,חיפה,דרך יפו 31
80312548,מידנייט פיצה,פיצריות,FALSE,,חיפה,השיש 21
80335299,עייש אלסראיא,,FALSE,,חיפה,"י""ל פרץ 11"
80350194,cafe lorees,בתי קפה,FALSE,,חיפה,חיפה
80328690,Paprika,מסעדת בשרים,FALSE,,חיפה,דרך אלנבי 12
5806210,אבו יוסף,מסעדה מזרחית,FALSE,,חיפה,זיסו 29
80233188,butterfly cafe - butterfly cafe,בתי קפה,FALSE,1,חיפה,הנמל 25
367310,פרג',חומוסייה,FALSE,,חיפה,שד' המגינים 29
80335725,ניחוחות של שבת,קייטרינג,FALSE,,חיפה,חיפה
80280047,מומו -MOMO,ביסטרו,FALSE,2,חיפה,"אח""י אילת 7"
80051329,אורן גיא קייטרינג,קייטרינג,FALSE,,חיפה,שד' רוטשילד 67
80096828,קופי לוקו,בתי קפה,FALSE,1,חיפה,חלוצי התעשייה 6
80266330,ביג מון - big moon,מסעדת המבורגרים,FALSE,,חיפה,דרך הים 6
80145418,אחים מוגרבי,אוכל רחוב,FALSE,,חיפה,דרך יפו 140
80329522,meat&more,,FALSE,,חיפה,חיפה
80352870,בית הפנקייק המקורי חיפה,בתי קפה,TRUE,,חיפה,"אח""י אילת 60"
80324017,Gelato Mondo,גלידריות,FALSE,,חיפה,דרך יפו 19
80183648,אדן אספרסו בר,בתי קפה,TRUE,,חיפה,אנדרי סחרוב 9
80259313,אגס הזהב,קייטרינג,TRUE,,חיפה,שלמה בן יוסף 4
80337021,pizza meat,פיצריות,FALSE,,חיפה,חיפה
80340389,mimino,,FALSE,,חיפה,דרך יפו 110
80349367,מטבח של שלום,,FALSE,,חיפה,שד' בן גוריון 24
80132181,בלקון,מסעדת בשרים,FALSE,2,חיפה,שד' בן גוריון 40
80176824,מקום מעורב,מסעדת בשרים,FALSE,,חיפה,שד' הנשיא 130
24767450,אל גאוצ'ו,מסעדת בשרים,FALSE,,חיפה,יפה נוף 120
80251479,חומוס הבוטקה,חומוסייה,FALSE,1,חיפה,חלוצי התעשייה 94
80332915,בוקר טוב בורקס,,FALSE,,חיפה,דרך יפו 28
80218162,פיצה האט,פיצריות,FALSE,,חיפה,שד' בן גוריון 53
80360297,רולדין,בתי קפה,FALSE,,חיפה,העליה השניה
80349643,M/R. BURGER,,FALSE,,חיפה,קהילת סלוניקי 10
80113370,סודוקו,סנדוויץ' בר,FALSE,1,חיפה,הנפח 4
80173566,שווארמה בילי,אוכל רחוב,FALSE,1,חיפה,שד' הנשיא 130
80368082,פדריק בגט,,FALSE,,חיפה,חיפה
80354681,גריל בר,,FALSE,,חיפה,הנמל 27
