dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,wheelchair_accessible_entrance,curbside_pickup,place_id,name,rating,price_level,user_ratings_total,website,city,street,street_number,full_address,geo_location,sunday_activity_hours,monday_activity_hours,tuesday_activity_hours,wednesday_activity_hours,thursday_activity_hours,friday_activity_hours,saturday_activity_hours,open_activity_hour,close_activity_hour,open_on_saturday
True,False,,,,,,,,,True,,,ChIJk7rvLGOkHRURXhjqryF42eI,גרין קפה Green Cafe,4.8,,90,False,מגדים,העוגן,1,"העוגן 1, מגדים","{'lat': 32.7268832, 'lng': 34.96180109999999}","[465, 840]","[465, 840]","[465, 840]","[465, 840]","[465, 840]","[480, 840]","[-1, -1]",465.0,840.0,False
True,True,,,,,,,,,True,,True,ChIJOS1jk1K7HRURlkmGgktmsk0,גארדן קפה,5.0,,1,False,חיפה,שדרות אבא חושי,199,"שדרות אבא חושי 199, חיפה","{'lat': 32.7651997, 'lng': 35.0140962}","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 780]","[-1, -1]",480.0,1200.0,False
True,,,,,,,,,,,,,ChIJe186cuq6HRURrLNapmU6a-g,"דניס סביונים בתי קפה בע""מ",3.0,,1,False,חיפה,יגאל אלון,29,"יגאל אלון 29, חיפה","{'lat': 32.7732794, 'lng': 35.0130904}",,,,,,,,,,
True,False,,,True,,,,,,True,True,,ChIJC6_qWTS6HRURamAb9Z9A4Eo,בית קפה,4.7,,14,False,חיפה,דרך העצמאות,51,"דרך העצמאות 51, חיפה","{'lat': 32.82025419999999, 'lng': 34.998271}","[480, 1320]","[480, 1320]","[480, 1320]","[480, 1320]","[480, 1320]","[480, 960]","[-1, -1]",480.0,1320.0,False
True,,,,True,True,,True,,,True,True,True,ChIJAQAAADW6HRUREMAfbVtzbQM,אוא קפה בעיר,4.5,2.0,806,False,חיפה,דרך העצמאות,53,"דרך העצמאות 53, חיפה","{'lat': 32.8202076, 'lng': 34.9984045}","[405, 960]","[405, 960]","[405, 960]","[405, 960]","[405, 960]","[420, 750]","[-1, -1]",405.0,960.0,False
True,,,True,True,,True,True,,,True,,,ChIJXzOpHWu7HRURA4V_qkVkC1o,פורטו קפה הנמל,4.7,,6,False,חיפה,הנמל,51,"הנמל 51, חיפה","{'lat': 32.82009919999999, 'lng': 34.9990954}","[-1, -1]","[420, 1440]","[420, 1440]","[420, 1440]","[420, 1440]","[420, 1440]","[720, 1440]",335.8,1151.8,True
True,,,,,,,,,,True,,,ChIJTZQESzS6HRURZ-E7AAHMN9I,נרגילה בעיר,3.9,,8,False,חיפה,דרך העצמאות,,"דרך העצמאות, חיפה","{'lat': 32.819606, 'lng': 34.9986849}","[540, 1320]","[540, 1320]","[540, 1320]","[540, 1320]","[540, 1320]","[540, 960]","[-1, -1]",540.0,1320.0,False
True,,,False,,,,,,False,True,True,,ChIJRxJMujW6HRURiIipWcUDNPE,סארו,4.8,,277,True,Haifa,Derech Jaffa,19,"Derech Jaffa 19, Haifa","{'lat': 32.81869990000001, 'lng': 34.998317}","[420, 1080]","[420, 1080]","[420, 1080]","[420, 1080]","[420, 1080]","[420, 960]","[-1, -1]",420.0,1080.0,False
True,,,,,,,,,,True,,,ChIJI7L9hw27HRURH4loiTnTGUY,נרגילות הוואדי,4.3,,9,False,31,,,31,"{'lat': 32.816074, 'lng': 34.99603889999999}","[600, 1560]","[600, 1560]","[600, 1560]","[600, 1560]","[600, 1560]","[600, 1560]","[600, 1560]",600.0,1560.0,True
True,False,,True,,,True,True,,True,True,,False,ChIJiZ2H2Dy7HRURLuL8YOTN_hQ,Kashtan Cafe,4.5,,159,True,חיפה,קהילת סלוניקי,12,"קהילת סלוניקי 12, חיפה","{'lat': 32.8184146, 'lng': 34.9991808}","[480, 1440]","[480, 1440]","[480, 1440]","[480, 1440]","[480, 1440]","[480, 1440]","[900, 1440]",480.0,1440.0,True
True,False,,,,,,,,,True,,,ChIJHcuaI9G7HRUR4sAL0PX0FkA,ART,4.3,,9,False,חיפה,פליק,7,"פליק 7, חיפה","{'lat': 32.817599, 'lng': 34.9985144}","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]",0.0,2880.0,True
True,,,,,,,,,,True,,,ChIJC3s5v2G7HRURInKO2nhDNDU,Pistachio,4.6,,11,False,חיפה,נתנזון,9,"נתנזון 9, חיפה","{'lat': 32.8181599, 'lng': 34.9992285}",,,,,,,,,,
True,False,,True,True,True,True,True,True,True,True,True,True,ChIJIZ0DOx27HRURlTKBf4nZWKQ,U-Bahn Café אובן קפה,4.5,,371,True,חיפה,מסדה,30,"מסדה 30, חיפה","{'lat': 32.8098733, 'lng': 34.9925678}","[480, 1440]","[480, 1440]","[480, 1440]","[480, 1440]","[480, 1440]","[480, 1440]","[540, 1440]",480.0,1440.0,True
True,False,,True,,,,,,True,True,True,,ChIJF6_7lbK7HRURxsXuSctBxDw,Zoom Caffe,4.6,1.0,71,False,חיפה,מסדה,22,"מסדה 22, חיפה","{'lat': 32.8097763, 'lng': 34.993343}","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1440]","[660, 1440]",660.0,1440.0,True
True,,True,True,True,True,True,True,True,True,True,,,ChIJSQqGvbK7HRURNS-VzQryEmU,קפה פאזל Puzzle Cafe,4.4,2.0,155,True,חיפה,מסדה,21,"מסדה 21, חיפה","{'lat': 32.809582, 'lng': 34.993365}","[1080, 1440]","[1080, 1440]","[1080, 1440]","[1080, 1440]","[1080, 1500]","[1080, 1500]","[1200, 1440]",1080.0,1452.0,True
True,,,,,,,,,,True,,,ChIJ51FJurK7HRURe0g8-0CMK8w,קפה מסדה,4.5,,24,False,חיפה,מסדה,16,"מסדה 16, חיפה","{'lat': 32.8094721, 'lng': 34.9939142}",,,,,,,,,,
True,False,,True,True,True,True,True,,True,True,,,ChIJyZeDvLK7HRURl3MojdvPYQo,Cafe Masada,4.5,1.0,381,False,חיפה,מסדה,16,"מסדה 16, חיפה","{'lat': 32.8094721, 'lng': 34.9939142}","[480, 1440]","[480, 1440]","[480, 1440]","[480, 1440]","[480, 1440]","[480, 1440]","[480, 1440]",480.0,1440.0,True
True,False,,,,,,,,,True,,True,ChIJXZRrDKW7HRURYdeUugNUALQ,קפה הבית,5.0,,4,False,חיפה,מסדה,12,"מסדה 12, חיפה","{'lat': 32.8091901, 'lng': 34.9942718}","[420, 1020]","[420, 1020]","[420, 1020]","[420, 1020]","[420, 1020]","[480, 900]","[480, 900]",420.0,1020.0,True
True,False,,True,True,True,True,True,,True,True,,,ChIJq7v_V_S6HRURQhOSz00nV0s,ראי,4.4,1.0,429,True,Haifa,Balfour Street,26,"Hillel Street 2, Balfour Street 26, Haifa","{'lat': 32.807852, 'lng': 34.99519799999999}","[480, 1560]","[480, 1560]","[480, 1560]","[480, 1560]","[480, 1560]","[480, 1560]","[480, 1560]",480.0,1560.0,True
True,False,,True,True,True,True,True,,True,True,True,,ChIJLcY3Vk26HRURQ5Lif8SEojY,יערה בר קפה,4.4,2.0,408,True,חיפה,מסדה,1,"מסדה 1, חיפה","{'lat': 32.8082553, 'lng': 34.9951807}","[540, 1380]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]",540.0,1428.0,True
True,False,,,,,,,,,True,True,False,ChIJleubdiG7HRURm5zosADmP0c,ורדי בר - Vardi Bar - בית קפה בורדיה,5.0,,26,True,חיפה,ורדיה,12,"ורדיה 12, חיפה","{'lat': 32.7949934, 'lng': 34.9966651}","[540, 1260]","[540, 1260]","[540, 1260]","[540, 1260]","[540, 1260]","[540, 870]","[-1, -1]",540.0,1260.0,False
True,,,False,True,True,,True,True,False,True,True,,ChIJ58PDKfC6HRUR4or8LMzvVyw,קפה טוב רמת חן,4.5,1.0,352,False,חיפה,בת חן,7,"בת חן 7, חיפה","{'lat': 32.7843442, 'lng': 35.0082038}","[510, 1020]","[510, 1020]","[510, 1020]","[510, 1020]","[510, 1020]","[510, 690]","[-1, -1]",510.0,1020.0,False
True,,,False,,,,,,False,True,True,,ChIJS4axN7i6HRURcGi539nHPdM,קפה אגודה,4.4,1.0,30,False,חיפה,,,חיפה,"{'lat': 32.7621909, 'lng': 35.019002}","[485, 1320]","[450, 1320]","[450, 1320]","[450, 1320]","[450, 1320]","[-1, -1]","[-1, -1]",457.0,1320.0,False
True,False,,False,True,True,,True,True,False,True,True,,ChIJe5KfBSC7HRURa9x_Z4vSq7Y,קפה גארדן,3.6,2.0,111,False,חיפה,שדרות אבא חושי,101,"אוניברסיטת חיפה, שדרות אבא חושי 101, חיפה","{'lat': 32.7620624, 'lng': 35.01984900000001}","[420, 1200]","[420, 1200]","[420, 1200]","[420, 1200]","[420, 1200]","[420, 780]","[-1, -1]",420.0,1200.0,False
True,False,,False,,,,,True,False,True,True,,ChIJPxA-4Lm6HRURDZo7QlUHE_o,Pilpelet,4.1,,17,False,חיפה,,,חיפה,"{'lat': 32.7604837, 'lng': 35.0210067}","[420, 1080]","[420, 1080]","[420, 1080]","[420, 1080]","[420, 1080]","[-1, -1]","[-1, -1]",420.0,1080.0,False
True,True,,,,,,,,,True,,True,ChIJMSHeczO7HRUR3Ag96WTf42Y,Sam&Lucky,5.0,,2,False,חיפה,"מל""ל",22,"מל""ל 22, חיפה","{'lat': 32.7796757, 'lng': 35.01458019999999}","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]",0.0,2880.0,True
True,,,,True,,,,,,True,,,ChIJUfI3ri-7HRURGb-8dRjY_pU,"מאפייה בחיפה, bakery and mor, קונדיטוריה, בית קפה, כריכים",4.3,,100,True,חיפה,נתנזון,19,"נתנזון 19, חיפה","{'lat': 32.8178167, 'lng': 34.9998031}","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1140]","[420, 930]","[-1, -1]",420.0,1140.0,False
True,False,,,True,,,,,,True,True,,ChIJl1WG4TW6HRUR6NTVuUr5ltY,קופיקס,4.1,1.0,65,True,חיפה,נתנזון,18,"נתנזון 18, חיפה","{'lat': 32.81771260000001, 'lng': 34.9996261}","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1140]","[420, 960]","[-1, -1]",420.0,1140.0,False
True,False,True,True,True,True,True,True,True,,True,True,,ChIJGZ0FHHS7HRURuoxc3nrG_Pc,ButterFly Caffee,4.3,2.0,271,True,חיפה,הנמל,25,"הנמל 25, חיפה","{'lat': 32.8183707, 'lng': 35.0010076}","[450, 1140]","[450, 1140]","[450, 1140]","[450, 1140]","[450, 1140]","[450, 1140]","[540, 1140]",450.0,1140.0,True
True,,,,,,,,,,True,,,ChIJKWfO81u7HRURPeETKq5tKWE,קפה ויזל,5.0,,1,False,חיפה,5,,"שדרות פל ים, 5, חיפה","{'lat': 32.8169464, 'lng': 34.99993380000001}",,,,,,,,,,
True,,,,True,True,,,,,True,,,ChIJp9byjoC7HRURVMKtuuHxhxs,ברדא מארין,4.6,,37,False,חיפה,שיבת ציון,21,"שיבת ציון 21, חיפה","{'lat': 32.816315, 'lng': 34.999206}",,,,,,,,,,
True,,,,,,,,,,,,,ChIJiaUtHqq7HRUR0H1muHF2QYU,Nargila Yousef,4.9,,28,False,חיפה,עתלית,2,"עתלית 2, חיפה","{'lat': 32.814702, 'lng': 34.9969127}","[600, 1620]","[600, 1620]","[600, 1620]","[600, 1620]","[600, 1620]","[600, 1620]","[600, 1620]",600.0,1620.0,True
True,,,,,,,,,,,,,ChIJ_bvfo967HRURN-JfNOoJmm0,ממתקי חיפה,5.0,,3,False,חיפה,הנביאים,20,"הנביאים 20, חיפה","{'lat': 32.8131189, 'lng': 34.9952943}","[525, 1350]","[525, 1350]","[525, 1350]","[525, 1350]","[525, 1350]","[525, 1350]","[570, 1350]",525.0,1350.0,True
True,False,,,True,,,True,,,True,True,,ChIJiXNTpky6HRURy8SVe4U8E50,קפה ניצה,4.7,2.0,260,False,חיפה,הנביאים,19,"הנביאים 19, חיפה","{'lat': 32.8127728, 'lng': 34.99544160000001}","[240, 840]","[240, 840]","[240, 840]","[240, 840]","[240, 840]","[240, 840]","[-1, -1]",240.0,840.0,False
True,,,,,,,,,,,,,ChIJY8L9pky6HRURNofsMoosqzw,קפה בר,3.0,,2,False,חיפה,הרצל,1,"הרצל 1, חיפה","{'lat': 32.8129575, 'lng': 34.9957654}","[660, 1350]","[600, 1320]","[660, 1350]","[660, 1350]","[660, 1350]","[540, 870]","[-1, -1]",648.0,1344.0,False
True,True,,,True,,,True,,,True,,,ChIJi33_p8u7HRURy50LkcBWxcM,Ivory Cafe,4.5,,2,False,חיפה,הנביאים,5,"הנביאים 5, חיפה","{'lat': 32.8141406, 'lng': 34.996921}","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1170]","[420, 1140]",420.0,1140.0,True
True,False,,,True,,,,,,True,,,ChIJqYsCDku6HRURPrKMyfnhGhU,"קופיקס, הנביאים, חיפה",4.1,1.0,177,True,חיפה,הנביאים,5,"הנביאים 5, חיפה","{'lat': 32.8141406, 'lng': 34.996921}","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1140]","[420, 1140]",420.0,1140.0,True
True,,,,,,,,,,True,,,ChIJqRJnCla7HRURNYY0ltcpj_c,קופירסט,4.7,,3,False,חיפה,יונה,1,"יונה 1, חיפה","{'lat': 32.8120403, 'lng': 34.9967883}","[450, 1050]","[450, 1170]","[450, 1170]","[450, 1170]","[450, 1170]","[450, 990]","[-1, -1]",450.0,1146.0,False
True,True,,,,,,,,,True,,False,ChIJ7zt_xTy7HRURYDhHT2CUs80,Sandwich Bar-Cafe Nordau 18,4.0,,4,False,Haifa,Нордау,18,"Нордау 18, Haifa","{'lat': 32.8088992, 'lng': 34.99870119999999}","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[660, 1440]",540.0,1440.0,True
True,False,,True,True,True,True,True,,True,True,True,True,ChIJn2qnyvC6HRURZLXpvjKZ35o,קפה גרג,3.8,2.0,834,True,חיפה,דרך שמחה גולן,54,"דרך שמחה גולן 54, חיפה","{'lat': 32.7894556, 'lng': 35.00712989999999}","[480, 1320]","[480, 1320]","[480, 1320]","[480, 1320]","[480, 1320]","[480, 870]","[1170, 1380]",480.0,1320.0,False
True,,,False,,,,,,False,True,True,,ChIJeRnfGsq7HRURJ_-ubArlkrE,Teabar עופר גרנד קניון,4.3,,30,True,חיפה,דרך שמחה גולן,54,"דרך שמחה גולן 54, חיפה","{'lat': 32.7898377, 'lng': 35.0074511}","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]","[630, 900]","[1140, 1380]",630.0,1320.0,False
True,,True,True,True,True,True,True,True,True,True,True,,ChIJMwmFMPe6HRURPvyBTyhulbk,ביגה,3.9,2.0,902,True,חיפה,דרך שמחה גולן,54,"עופר גרנד קניון, דרך שמחה גולן 54, חיפה","{'lat': 32.7899609, 'lng': 35.0076223}","[510, 1260]","[510, 1260]","[510, 1260]","[510, 1260]","[510, 1260]","[510, 840]","[1260, 1440]",510.0,1260.0,False
True,True,True,True,True,True,True,True,True,True,True,True,,ChIJV1UlNve6HRUR0-EXCWAZDzw,לנדוור,3.8,2.0,345,True,חיפה,דרך שמחה גולן,54,"דרך שמחה גולן 54, חיפה","{'lat': 32.7893224, 'lng': 35.0081227}","[570, 1350]","[570, 1350]","[570, 1350]","[570, 1350]","[570, 1350]","[510, 1380]","[570, 1380]",570.0,1350.0,True
True,,,False,,,,,,False,True,True,,ChIJP6L3zDy7HRURGsEj20jZt_Y,B-Fresh,3.1,,15,False,חיפה,דרך שמחה גולן,54,"דרך שמחה גולן 54, חיפה","{'lat': 32.7894618, 'lng': 35.0081854}",,,,,,,,,,
True,,True,True,True,True,True,True,True,True,True,True,,ChIJpbRVJve6HRURjW0-smZ_EAo,קפה קפה,3.8,2.0,460,True,חיפה,דרך שמחה גולן,54,"דרך שמחה גולן 54, חיפה","{'lat': 32.7898918, 'lng': 35.00833340000001}","[480, 1350]","[480, 1350]","[480, 1350]","[480, 1350]","[480, 1350]","[480, 960]","[1080, 1380]",480.0,1350.0,True
True,,,False,True,,,,,False,True,,,ChIJBxB-tyu7HRURKvnlj4Z1UDc,Mr. Pretzels,2.1,,22,True,חיפה,דרך שמחה גולן,54,"דרך שמחה גולן 54, חיפה","{'lat': 32.7897233, 'lng': 35.0085019}","[540, 1320]","[540, 1320]","[540, 1320]","[540, 1320]","[540, 1320]","[510, 900]","[1110, 1350]",540.0,1320.0,False
,,,,,,,,,,True,,,ChIJjeyU0V-7HRURrQ6h9pWJx0o,Bejeranocoffee,5.0,,130,True,חיפה,גלבוע,36,"גלבוע 36, חיפה","{'lat': 32.7823841, 'lng': 35.0153867}","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 810]","[-1, -1]",540.0,1080.0,False
True,,True,True,True,True,True,True,True,True,True,True,,ChIJxYZdl_K6HRURd70JtP-mu_Q,ביגה מרכז זיו,4.2,2.0,1374,True,חיפה,שלום עליכם,5,"שלום עליכם 5, חיפה","{'lat': 32.7827026, 'lng': 35.0155773}","[480, 1380]","[480, 1380]","[480, 1380]","[480, 1380]","[480, 1380]","[480, 900]","[1230, 1380]",480.0,1380.0,False
True,,,,True,,,True,,,True,,,ChIJvzGL_DW6HRUR9NAPTqtOCmQ,סאגפו מטעמים,3.6,,11,False,חיפה,"שדרות הפלי""ם",2,"שדרות הפלי""ם 2, חיפה","{'lat': 32.8167795, 'lng': 35.00010919999999}","[510, 1290]","[510, 1290]","[510, 1290]","[510, 1290]","[510, 1290]","[510, 900]","[-1, -1]",510.0,1290.0,False
True,,,,,,,,,,True,,,ChIJlXqBjkW7HRURM-Ec8NGgUlQ,VIZEL,4.8,,4,False,חיפה,"שדרות הפלי""ם",5,"שדרות הפלי""ם 5, חיפה","{'lat': 32.81684240000001, 'lng': 35.00069560000001}",,,,,,,,,,
True,,,,,,,,,,True,,,ChIJRdWpYrC7HRURRGJOFFxt7Uo,coffee's p.m,5.0,,3,False,חיפה,נתנזון,26,"נתנזון 26, חיפה","{'lat': 32.8166217, 'lng': 35.0017279}","[390, 1140]","[390, 1140]","[390, 1140]","[390, 1140]","[390, 1140]","[450, 795]","[-1, -1]",390.0,1140.0,False
True,,,,,,,True,,,True,,,ChIJw0uW9Uu6HRURXsaI-iCxT-w,קפה אברמיקו,4.9,,8,False,חיפה,ביאליק,5,"ביאליק 5, חיפה","{'lat': 32.8120012, 'lng': 34.9991102}","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[-1, -1]","[-1, -1]",480.0,1200.0,False
True,,,True,True,,True,True,True,,True,,True,ChIJ-d9Ncky6HRUR7d8SDjq7zR0,מסעדת כפיר/ברנץ דיילי,5.0,,2,False,חיפה,ביאליק,11,"ביאליק 11, חיפה","{'lat': 32.8116169, 'lng': 34.9987843}","[360, 1140]","[360, 1080]","[360, 1140]","[360, 1110]","[540, 1140]","[360, 960]","[-1, -1]",396.0,1122.0,False
True,,,,,,,,,,,,,ChIJq8F-DFa7HRURXo_VymhWEJM,הקרן,4.7,,26,False,חיפה,סירקין,5,"סירקין 5, חיפה","{'lat': 32.81112729999999, 'lng': 34.99972729999999}",,,,,,,,,,
True,False,,True,,,,,,True,,,,ChIJQfwaOzW6HRURYnZYiQ0Y7oU,HQRN - Art Cluster,4.7,,41,False,חיפה,סירקין,5,"סירקין 5, חיפה","{'lat': 32.81098430000001, 'lng': 34.9998012}","[1140, 1320]","[1140, 1620]","[1230, 1590]","[1230, 1590]","[1230, 1650]","[1260, 1650]","[-1, -1]",1194.0,1554.0,True
True,False,True,True,True,True,True,True,True,True,True,False,,ChIJAZmGMUy6HRURM2c29DJLtb4,קפה המכבסה,4.7,1.0,409,True,חיפה,החלוץ,45,"החלוץ 45, חיפה","{'lat': 32.8096611, 'lng': 34.9995806}","[540, 1200]","[540, 1200]","[540, 1200]","[540, 1200]","[540, 1200]","[540, 900]","[-1, -1]",540.0,1200.0,False
True,,,,,,,,,,True,,,ChIJdVW0SdS7HRURpdNiWWmpIPE,Talek - Handmade Coffee,4.7,,462,True,חיפה,סירקין,21,"סירקין 21, חיפה","{'lat': 32.8097928, 'lng': 35.0005659}","[480, 1140]","[480, 1140]","[480, 1140]","[480, 1140]","[480, 1140]","[480, 960]","[600, 960]",480.0,1140.0,True
True,False,,,True,True,,True,,,True,False,,ChIJs31K70q7HRUROqW2x2tUb_s,Nuna נונה תלפיות,4.5,,239,False,חיפה,סירקין,21,"סירקין 21, חיפה","{'lat': 32.8098678, 'lng': 35.00076670000001}","[540, 900]","[540, 990]","[540, 990]","[540, 990]","[540, 990]","[510, 930]","[660, 960]",540.0,972.0,True
,,,,,,,,,,,True,,ChIJU0wf8Ei6HRURohkfYephLik,שוק הפשפשים חיפה,3.9,,3498,True,חיפה,קיבוץ גלויות,8,"קיבוץ גלויות 8, חיפה","{'lat': 32.81222030000001, 'lng': 35.0038043}","[540, 960]","[540, 900]","[540, 900]","[540, 900]","[540, 900]","[540, 840]","[390, 840]",540.0,912.0,True
True,False,,False,True,,,,,False,True,True,,ChIJs9m_vHC7HRURPehzZq7J7Hc,קופיקס,4.1,1.0,31,False,חיפה,הרצל,61,"הרצל 61, חיפה","{'lat': 32.8080386, 'lng': 35.0008469}",,,,,,,,,,
True,,,,,,,,,,True,,,ChIJWRMA8cO7HRURSRuhWwNGJC8,Super!,5.0,,1,False,חיפה,החלוץ,,"החלוץ, חיפה","{'lat': 32.8080676, 'lng': 35.00157710000001}",,,,,,,,,,
True,,,,,,,,,,True,,,ChIJL0N96_K7HRURom53xfKmII8,וינטג' שופ,5.0,,2,False,חיפה,קיבוץ גלויות,28,"קיבוץ גלויות 28, חיפה","{'lat': 32.8108247, 'lng': 35.0039671}",,,,,,,,,,
True,,,,,,,,,,,,,ChIJX6vZzIW7HRUR0ke4F-FxIaU,בית קפה גלריה לאומנות,3.0,,1,False,חיפה,ואדי סאליב,30,"ואדי סאליב 30, חיפה","{'lat': 32.81106800000001, 'lng': 35.0036958}",,,,,,,,,,
True,,,,,,,,,,True,,True,ChIJrcS2cxe7HRURH8KWDlPSyYk,בר קפה אחוזת רוטשילד,5.0,,2,False,חיפה,הגליל,41,"הגליל 41, חיפה","{'lat': 32.7935733, 'lng': 35.0146134}","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 960]","[-1, -1]",480.0,1200.0,False
True,True,True,False,True,True,True,True,True,,True,True,True,ChIJZyLEzYy6HRUR6uUaercWxy4,קונדיטוריית שני,4.2,2.0,1689,True,חיפה,שדרות טרומפלדור,29,"שדרות טרומפלדור 29, חיפה","{'lat': 32.78452969999999, 'lng': 35.0170817}","[420, 1260]","[420, 1260]","[420, 1260]","[420, 1260]","[420, 1260]","[420, 840]","[-1, -1]",420.0,1260.0,False
True,False,,,,,,,,,,True,,ChIJwZwNk4q6HRURL80vfTlTEUI,קיוסק הבריכה,4.5,1.0,63,False,חיפה,הבריכה,1,"הבריכה 1, חיפה","{'lat': 32.789754, 'lng': 35.0186057}","[420, 1380]","[420, 1380]","[420, 1380]","[420, 1380]","[420, 1380]","[420, 1050]","[480, 1410]",420.0,1380.0,True
True,True,True,False,True,,True,True,,False,True,True,True,ChIJNbnwb5G6HRURIW-Q-__oiuY,קפה קפה,4.2,2.0,128,True,חיפה,,,"בית הסטודנט, קרית הטכניון, חיפה","{'lat': 32.7765141, 'lng': 35.0226502}","[450, 1230]","[450, 1230]","[450, 1230]","[450, 1230]","[450, 1230]","[-1, -1]","[-1, -1]",450.0,1230.0,False
True,,,,,,,,,,,True,,ChIJeznzkpG6HRURXxpp4AzUugY,קפה מנדרין,3.7,2.0,61,False,חיפה,,,"Amado Mathematics Building, חיפה","{'lat': 32.7781876, 'lng': 35.0230726}",,,,,,,,,,
True,False,,,,,,,,,True,,True,ChIJIaoNEJ27HRUR7KQ8TV3WHh0,קפה קהילה,4.9,,18,False,חיפה,נווה גנים,,"נווה גנים, חיפה","{'lat': 32.79216220000001, 'lng': 35.0226485}","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 780]","[-1, -1]",540.0,1080.0,False
True,True,True,,True,,,True,,,True,True,,ChIJl0lkr326HRURtC5r9c-nRA0,קפה בוביס,4.9,,53,True,חיפה,שלמה בן יוסף,6,"שלמה בן יוסף 6, חיפה","{'lat': 32.7887162, 'lng': 35.0306237}","[450, 1140]","[450, 1140]","[450, 1140]","[450, 1140]","[450, 1140]","[-1, -1]","[-1, -1]",450.0,1140.0,False
True,True,True,True,True,True,True,True,True,True,True,True,True,ChIJYc1KmYe6HRURnCHR8RzPxMk,גרג צ'ק פוסט,4.1,2.0,2010,True,חיפה,דרך בר יהודה,111,"דרך בר יהודה 111, חיפה","{'lat': 32.7853717, 'lng': 35.0308269}","[480, 1380]","[480, 1380]","[480, 1380]","[480, 1380]","[480, 1380]","[480, 840]","[1170, 1380]",480.0,1380.0,False
True,,,,,False,,False,,,,True,,ChIJsYRjJH66HRURg8foGKwYq7U,"סוידן מרקט בע""מ",4.9,,19,False,חיפה,המשביר,1,"המשביר 1, חיפה","{'lat': 32.7861151, 'lng': 35.0351428}",,,,,,,,,,
,True,,,True,,,,,,True,True,,ChIJWXw0u4G6HRURdUTn4VeC9mw,ויזל קונדיטוריה וקפה,4.6,2.0,295,True,נשר,המסילה,22,"המסילה 22, נשר","{'lat': 32.78184529999999, 'lng': 35.03613419999999}","[360, 960]","[360, 1020]","[360, 1020]","[360, 1020]","[360, 1080]","[360, 870]","[-1, -1]",360.0,1020.0,False
True,,True,False,True,True,True,True,True,False,True,True,,ChIJ--65rAk0HBURYICJm91b-6k,ארומה,4.0,2.0,1362,True,נשר,דרך בר יהודה,147,"דרך בר יהודה 147, נשר","{'lat': 32.7782214, 'lng': 35.03901889999999}","[390, 1260]","[390, 1260]","[390, 1260]","[390, 1260]","[390, 1260]","[390, 900]","[-1, -1]",390.0,1260.0,False
True,False,,,,,,,,,True,True,,ChIJAwAQRXi6HRURjAHTLgbJ7wI,אצל פיטר קפה ומאפה,3.4,,8,False,חיפה,שדרות ההסתדרות,55,"שדרות ההסתדרות 55, חיפה","{'lat': 32.7931937, 'lng': 35.0368803}","[480, 1320]","[480, 1320]","[480, 1320]","[480, 1320]","[480, 1320]","[480, 1320]","[-1, -1]",480.0,1320.0,True
