station_id,geo_location
1385,"{'lat': 32.801729, 'lng': 34.990432}"
5012,"{'lat': 32.831494, 'lng': 35.066262}"
2391,"{'lat': 32.814452, 'lng': 34.985669}"
2399,"{'lat': 32.797217, 'lng': 34.983222}"
2663,"{'lat': 32.804261, 'lng': 34.996414}"
2675,"{'lat': 32.806102, 'lng': 35.007637}"
2662,"{'lat': 32.79571, 'lng': 35.008431}"
2678,"{'lat': 32.807356, 'lng': 34.986814}"
2682,"{'lat': 32.810071, 'lng': 34.95903}"
2683,"{'lat': 32.765395, 'lng': 35.01376}"
2684,"{'lat': 32.766718, 'lng': 34.982667}"
2688,"{'lat': 32.783918, 'lng': 34.994424}"
2693,"{'lat': 32.83177, 'lng': 34.974264}"
5900,"{'lat': 32.810643, 'lng': 34.982295}"
158,"{'lat': 32.821881, 'lng': 35.070428}"
100,"{'lat': 32.791855, 'lng': 34.992604}"
110,"{'lat': 32.765392, 'lng': 34.986746}"
93,"{'lat': 32.816927, 'lng': 35.044932}"
96,"{'lat': 32.824152, 'lng': 35.068512}"
98,"{'lat': 32.793966, 'lng': 35.022151}"
103,"{'lat': 32.822862, 'lng': 35.066995}"
105,"{'lat': 32.818381, 'lng': 35.055154}"
109,"{'lat': 32.765317, 'lng': 34.988497}"
111,"{'lat': 32.765013, 'lng': 34.985215}"
143,"{'lat': 32.805062, 'lng': 34.980846}"
148,"{'lat': 32.818459, 'lng': 34.965549}"
151,"{'lat': 32.82049, 'lng': 34.969336}"
155,"{'lat': 32.783523, 'lng': 35.015002}"
166,"{'lat': 32.816618, 'lng': 34.986267}"
170,"{'lat': 32.800888, 'lng': 34.981409}"
156,"{'lat': 32.800254, 'lng': 35.011799}"
234,"{'lat': 32.791965, 'lng': 34.99239}"
257,"{'lat': 32.783762, 'lng': 35.024043}"
83,"{'lat': 32.806847, 'lng': 34.980117}"
85,"{'lat': 32.774713, 'lng': 34.992776}"
73,"{'lat': 32.82353, 'lng': 34.967759}"
80,"{'lat': 32.819694, 'lng': 34.958747}"
31,"{'lat': 32.819218, 'lng': 34.984061}"
74,"{'lat': 32.822993, 'lng': 34.967451}"
82,"{'lat': 32.783773, 'lng': 34.99887}"
86,"{'lat': 32.780019, 'lng': 34.990586}"
88,"{'lat': 32.775406, 'lng': 35.001508}"
89,"{'lat': 32.814361, 'lng': 35.062137}"
92,"{'lat': 32.776306, 'lng': 35.013862}"
117,"{'lat': 32.786326, 'lng': 34.982104}"
99,"{'lat': 32.778726, 'lng': 35.001978}"
106,"{'lat': 32.814466, 'lng': 35.062152}"
108,"{'lat': 32.805711, 'lng': 34.972859}"
112,"{'lat': 32.769026, 'lng': 35.010804}"
113,"{'lat': 32.785521, 'lng': 35.023694}"
142,"{'lat': 32.810748, 'lng': 34.958816}"
144,"{'lat': 32.810261, 'lng': 34.974747}"
145,"{'lat': 32.808391, 'lng': 34.97473}"
146,"{'lat': 32.808905, 'lng': 34.985431}"
147,"{'lat': 32.818067, 'lng': 34.967831}"
149,"{'lat': 32.82075, 'lng': 34.958932}"
150,"{'lat': 32.81997, 'lng': 34.967979}"
153,"{'lat': 32.827849, 'lng': 34.9734}"
154,"{'lat': 32.783469, 'lng': 35.015109}"
157,"{'lat': 32.813436, 'lng': 34.998089}"
168,"{'lat': 32.802801, 'lng': 34.99857}"
10042,"{'lat': 32.806133, 'lng': 34.969128}"
10325,"{'lat': 32.796326, 'lng': 34.978977}"
10099,"{'lat': 32.785086, 'lng': 34.980782}"
10303,"{'lat': 32.796259, 'lng': 34.990208}"
10304,"{'lat': 32.796081, 'lng': 34.991096}"
10330,"{'lat': 32.792611, 'lng': 34.989881}"
10336,"{'lat': 32.817567, 'lng': 34.99414}"
10132,"{'lat': 32.806727, 'lng': 35.004681}"
10206,"{'lat': 32.789278, 'lng': 35.013126}"
10267,"{'lat': 32.827804, 'lng': 34.984682}"
10176,"{'lat': 32.788598, 'lng': 35.015547}"
14406,"{'lat': 32.809164, 'lng': 35.020239}"
14526,"{'lat': 32.786931, 'lng': 35.008768}"
14412,"{'lat': 32.800064, 'lng': 35.02175}"
14410,"{'lat': 32.808912, 'lng': 35.019331}"
14384,"{'lat': 32.78304, 'lng': 35.017645}"
14363,"{'lat': 32.778439, 'lng': 34.998049}"
14413,"{'lat': 32.801997, 'lng': 35.019986}"
14492,"{'lat': 32.818581, 'lng': 34.993611}"
14502,"{'lat': 32.785175, 'lng': 34.969644}"
14520,"{'lat': 32.781314, 'lng': 34.97045}"
14525,"{'lat': 32.777785, 'lng': 35.010041}"
14528,"{'lat': 32.77931, 'lng': 35.013154}"
14531,"{'lat': 32.814408, 'lng': 34.997791}"
14421,"{'lat': 32.775517, 'lng': 35.027302}"
14446,"{'lat': 32.777132, 'lng': 35.019846}"
14359,"{'lat': 32.774821, 'lng': 35.025592}"
14471,"{'lat': 32.774627, 'lng': 35.023587}"
14553,"{'lat': 32.7869, 'lng': 35.016259}"
14559,"{'lat': 32.784586, 'lng': 34.986404}"
14565,"{'lat': 32.805507, 'lng': 35.017684}"
14566,"{'lat': 32.805461, 'lng': 35.017903}"
14573,"{'lat': 32.803142, 'lng': 35.046061}"
14575,"{'lat': 32.816714, 'lng': 35.051674}"
14576,"{'lat': 32.817784, 'lng': 35.069688}"
14578,"{'lat': 32.786313, 'lng': 35.005289}"
14583,"{'lat': 32.789129, 'lng': 35.008556}"
14584,"{'lat': 32.816173, 'lng': 34.963154}"
14594,"{'lat': 32.777935, 'lng': 34.98636}"
14596,"{'lat': 32.784333, 'lng': 35.008701}"
5012,"{'lat': 32.831494, 'lng': 35.066262}"
14601,"{'lat': 32.787056, 'lng': 35.016164}"
14615,"{'lat': 32.818311, 'lng': 34.997643}"
14618,"{'lat': 32.82613, 'lng': 35.062469}"
14619,"{'lat': 32.826146, 'lng': 35.062345}"
9397,"{'lat': 32.779426, 'lng': 34.988217}"
10049,"{'lat': 32.796023, 'lng': 35.014411}"
9614,"{'lat': 32.78583, 'lng': 34.983549}"
14203,"{'lat': 32.789732, 'lng': 34.99743}"
9594,"{'lat': 32.799217, 'lng': 35.014606}"
14355,"{'lat': 32.776774, 'lng': 35.020069}"
14352,"{'lat': 32.798371, 'lng': 35.008938}"
14348,"{'lat': 32.797658, 'lng': 35.01779}"
14364,"{'lat': 32.787224, 'lng': 34.999895}"
9426,"{'lat': 32.792474, 'lng': 35.020633}"
14356,"{'lat': 32.797366, 'lng': 34.999504}"
14371,"{'lat': 32.798883, 'lng': 35.001721}"
14380,"{'lat': 32.784087, 'lng': 35.003844}"
14382,"{'lat': 32.80277, 'lng': 34.966743}"
14383,"{'lat': 32.798597, 'lng': 34.967092}"
14391,"{'lat': 32.785538, 'lng': 34.995379}"
14395,"{'lat': 32.794717, 'lng': 34.967112}"
14411,"{'lat': 32.809274, 'lng': 35.024373}"
14420,"{'lat': 32.792691, 'lng': 35.03483}"
14422,"{'lat': 32.775088, 'lng': 35.027751}"
14441,"{'lat': 32.775672, 'lng': 35.027211}"
14447,"{'lat': 32.763103, 'lng': 35.016927}"
14448,"{'lat': 32.761979, 'lng': 35.01833}"
14451,"{'lat': 32.825579, 'lng': 34.962433}"
14378,"{'lat': 32.822693, 'lng': 34.97279}"
14419,"{'lat': 32.789432, 'lng': 35.030282}"
14381,"{'lat': 32.782419, 'lng': 34.963}"
14350,"{'lat': 32.795462, 'lng': 35.021981}"
14370,"{'lat': 32.787921, 'lng': 35.000205}"
14353,"{'lat': 32.796975, 'lng': 35.007149}"
14429,"{'lat': 32.774955, 'lng': 35.025502}"
14430,"{'lat': 32.774967, 'lng': 35.022809}"
14445,"{'lat': 32.775091, 'lng': 35.027749}"
14449,"{'lat': 32.792092, 'lng': 35.017987}"
10055,"{'lat': 32.819481, 'lng': 35.07342}"
14468,"{'lat': 32.762864, 'lng': 35.017217}"
14469,"{'lat': 32.774834, 'lng': 35.025517}"
14480,"{'lat': 32.792198, 'lng': 35.034771}"
14481,"{'lat': 32.793287, 'lng': 35.034172}"
14485,"{'lat': 32.779852, 'lng': 35.021172}"
14488,"{'lat': 32.831159, 'lng': 34.967522}"
14489,"{'lat': 32.831189, 'lng': 34.967202}"
14503,"{'lat': 32.792612, 'lng': 35.034601}"
14585,"{'lat': 32.803665, 'lng': 34.996193}"
14521,"{'lat': 32.784721, 'lng': 34.967228}"
14527,"{'lat': 32.769691, 'lng': 35.007636}"
14529,"{'lat': 32.758795, 'lng': 35.021832}"
14530,"{'lat': 32.758657, 'lng': 35.022003}"
14532,"{'lat': 32.790813, 'lng': 35.035786}"
3258,"{'lat': 32.785072, 'lng': 34.967952}"
1838,"{'lat': 32.774819, 'lng': 35.013795}"
2317,"{'lat': 32.785171, 'lng': 34.966618}"
2660,"{'lat': 32.794364, 'lng': 35.018336}"
2669,"{'lat': 32.808958, 'lng': 34.961897}"
2676,"{'lat': 32.780938, 'lng': 35.009357}"
1364,"{'lat': 32.773296, 'lng': 35.011348}"
1367,"{'lat': 32.813954, 'lng': 35.001792}"
1373,"{'lat': 32.821388, 'lng': 34.971612}"
1375,"{'lat': 32.782721, 'lng': 35.025221}"
1378,"{'lat': 32.777394, 'lng': 35.012348}"
1380,"{'lat': 32.783007, 'lng': 35.023681}"
1388,"{'lat': 32.821022, 'lng': 34.966299}"
9425,"{'lat': 32.790395, 'lng': 35.022148}"
10005,"{'lat': 32.797746, 'lng': 35.014725}"
9413,"{'lat': 32.79418, 'lng': 35.018054}"
10021,"{'lat': 32.796573, 'lng': 34.980868}"
10028,"{'lat': 32.776036, 'lng': 35.005847}"
10072,"{'lat': 32.78561, 'lng': 35.007794}"
9999,"{'lat': 32.784644, 'lng': 35.007681}"
10038,"{'lat': 32.783476, 'lng': 35.008439}"
10015,"{'lat': 32.791599, 'lng': 35.019498}"
10002,"{'lat': 32.801647, 'lng': 34.976062}"
10067,"{'lat': 32.794849, 'lng': 34.976114}"
10066,"{'lat': 32.796988, 'lng': 34.973678}"
10062,"{'lat': 32.796517, 'lng': 34.977912}"
10039,"{'lat': 32.802327, 'lng': 34.981645}"
10031,"{'lat': 32.779495, 'lng': 35.003491}"
9415,"{'lat': 32.789643, 'lng': 34.992089}"
9447,"{'lat': 32.789274, 'lng': 34.992177}"
10029,"{'lat': 32.776667, 'lng': 35.004649}"
10014,"{'lat': 32.793983, 'lng': 35.01512}"
14351,"{'lat': 32.797497, 'lng': 35.007277}"
14339,"{'lat': 32.807304, 'lng': 35.015651}"
14347,"{'lat': 32.804996, 'lng': 35.008963}"
14349,"{'lat': 32.801088, 'lng': 35.011011}"
14354,"{'lat': 32.780313, 'lng': 35.008037}"
14357,"{'lat': 32.782452, 'lng': 35.017109}"
14358,"{'lat': 32.783413, 'lng': 35.019767}"
14360,"{'lat': 32.783484, 'lng': 35.01992}"
14361,"{'lat': 32.782303, 'lng': 35.008183}"
14362,"{'lat': 32.766652, 'lng': 35.011817}"
14365,"{'lat': 32.775376, 'lng': 35.010414}"
14366,"{'lat': 32.773848, 'lng': 35.009785}"
14367,"{'lat': 32.770262, 'lng': 35.008578}"
14368,"{'lat': 32.775141, 'lng': 35.009908}"
10720,"{'lat': 32.789173, 'lng': 35.001538}"
10370,"{'lat': 32.789654, 'lng': 35.002128}"
10722,"{'lat': 32.799937, 'lng': 34.994399}"
10131,"{'lat': 32.8074, 'lng': 35.005438}"
10424,"{'lat': 32.808602, 'lng': 35.005608}"
14192,"{'lat': 32.798176, 'lng': 34.987217}"
14195,"{'lat': 32.815098, 'lng': 34.960203}"
14196,"{'lat': 32.815195, 'lng': 34.960296}"
14202,"{'lat': 32.789345, 'lng': 34.996535}"
10724,"{'lat': 32.811826, 'lng': 34.958463}"
10384,"{'lat': 32.800316, 'lng': 34.999102}"
10381,"{'lat': 32.786, 'lng': 35.017527}"
10386,"{'lat': 32.784093, 'lng': 35.013023}"
10668,"{'lat': 32.823069, 'lng': 34.971968}"
10394,"{'lat': 32.807135, 'lng': 34.995565}"
10662,"{'lat': 32.819897, 'lng': 34.961474}"
10715,"{'lat': 32.816314, 'lng': 34.963507}"
1862,"{'lat': 32.820407, 'lng': 34.967698}"
1879,"{'lat': 32.780859, 'lng': 34.983423}"
9414,"{'lat': 32.821366, 'lng': 34.971478}"
9418,"{'lat': 32.776685, 'lng': 34.993951}"
9456,"{'lat': 32.782061, 'lng': 35.013235}"
9603,"{'lat': 32.783155, 'lng': 34.987593}"
9612,"{'lat': 32.776784, 'lng': 34.993929}"
9434,"{'lat': 32.800875, 'lng': 35.000091}"
9440,"{'lat': 32.818829, 'lng': 34.991135}"
10000,"{'lat': 32.804774, 'lng': 34.970388}"
10415,"{'lat': 32.798279, 'lng': 35.013423}"
10372,"{'lat': 32.819265, 'lng': 34.995896}"
10048,"{'lat': 32.805563, 'lng': 34.96947}"
10426,"{'lat': 32.813802, 'lng': 35.000518}"
10414,"{'lat': 32.79565, 'lng': 35.016804}"
10404,"{'lat': 32.794028, 'lng': 35.012809}"
10398,"{'lat': 32.795416, 'lng': 35.011463}"
14190,"{'lat': 32.810581, 'lng': 34.96061}"
14197,"{'lat': 32.784171, 'lng': 34.985909}"
14198,"{'lat': 32.787773, 'lng': 34.991559}"
10354,"{'lat': 32.808809, 'lng': 34.995779}"
10340,"{'lat': 32.809402, 'lng': 34.996213}"
14200,"{'lat': 32.787025, 'lng': 34.985504}"
12151,"{'lat': 32.778894, 'lng': 34.986267}"
7735,"{'lat': 32.796717, 'lng': 35.01917}"
15001,"{'lat': 32.78699, 'lng': 34.997477}"
17955,"{'lat': 32.773857, 'lng': 35.026581}"
17959,"{'lat': 32.807328, 'lng': 34.990044}"
17967,"{'lat': 32.81501, 'lng': 34.997357}"
14191,"{'lat': 32.787393, 'lng': 34.998088}"
2689,"{'lat': 32.820985, 'lng': 34.986676}"
2691,"{'lat': 32.817586, 'lng': 34.977032}"
2692,"{'lat': 32.77516, 'lng': 35.007867}"
7794,"{'lat': 32.831627, 'lng': 35.065855}"
14744,"{'lat': 32.834883, 'lng': 35.070231}"
22803,"{'lat': 32.781301, 'lng': 35.02822}"
10446,"{'lat': 32.8184, 'lng': 35.068638}"
10436,"{'lat': 32.82104, 'lng': 35.070476}"
10692,"{'lat': 32.778046, 'lng': 34.996461}"
14189,"{'lat': 32.813261, 'lng': 34.958479}"
14193,"{'lat': 32.815536, 'lng': 34.962389}"
14194,"{'lat': 32.817107, 'lng': 34.959555}"
14201,"{'lat': 32.783156, 'lng': 34.997133}"
14460,"{'lat': 32.761581, 'lng': 35.018848}"
10205,"{'lat': 32.787312, 'lng': 35.016728}"
10185,"{'lat': 32.784998, 'lng': 35.017355}"
10064,"{'lat': 32.798356, 'lng': 34.974507}"
10100,"{'lat': 32.785796, 'lng': 34.983099}"
10146,"{'lat': 32.76732, 'lng': 35.014376}"
1384,"{'lat': 32.795455, 'lng': 35.007047}"
1680,"{'lat': 32.807116, 'lng': 34.985906}"
3303,"{'lat': 32.806552, 'lng': 34.960821}"
3309,"{'lat': 32.773449, 'lng': 35.011198}"
4998,"{'lat': 32.799353, 'lng': 34.996382}"
4984,"{'lat': 32.819698, 'lng': 34.969943}"
5015,"{'lat': 32.838485, 'lng': 35.058178}"
5011,"{'lat': 32.837014, 'lng': 35.06045}"
4787,"{'lat': 32.784607, 'lng': 35.003942}"
22769,"{'lat': 32.800713, 'lng': 34.967375}"
22945,"{'lat': 32.815263, 'lng': 35.053071}"
19987,"{'lat': 32.78479, 'lng': 35.004872}"
19980,"{'lat': 32.825261, 'lng': 34.969911}"
19982,"{'lat': 32.827521, 'lng': 34.969432}"
10095,"{'lat': 32.77689, 'lng': 34.984786}"
10250,"{'lat': 32.81756, 'lng': 35.07135}"
10107,"{'lat': 32.781569, 'lng': 34.99501}"
10105,"{'lat': 32.778404, 'lng': 34.998883}"
10202,"{'lat': 32.819325, 'lng': 35.072621}"
10222,"{'lat': 32.818892, 'lng': 34.987838}"
1379,"{'lat': 32.782204, 'lng': 35.009595}"
1376,"{'lat': 32.77567, 'lng': 35.007807}"
3202,"{'lat': 32.806573, 'lng': 34.960915}"
6042,"{'lat': 32.817473, 'lng': 34.999419}"
3466,"{'lat': 32.78898, 'lng': 35.011598}"
17342,"{'lat': 32.793877, 'lng': 35.03709}"
17964,"{'lat': 32.792978, 'lng': 35.032996}"
17346,"{'lat': 32.822344, 'lng': 34.997205}"
17343,"{'lat': 32.809563, 'lng': 35.054482}"
17347,"{'lat': 32.830454, 'lng': 34.981878}"
17348,"{'lat': 32.793601, 'lng': 34.957351}"
19986,"{'lat': 32.786107, 'lng': 35.003246}"
22748,"{'lat': 32.815116, 'lng': 35.065187}"
22766,"{'lat': 32.80867, 'lng': 35.055084}"
10719,"{'lat': 32.795203, 'lng': 34.988003}"
10704,"{'lat': 32.792707, 'lng': 34.986229}"
10703,"{'lat': 32.790037, 'lng': 34.987602}"
9812,"{'lat': 32.779629, 'lng': 35.01405}"
9461,"{'lat': 32.814253, 'lng': 34.957152}"
7807,"{'lat': 32.808636, 'lng': 35.061319}"
7662,"{'lat': 32.792795, 'lng': 35.011881}"
7800,"{'lat': 32.808155, 'lng': 35.059331}"
18780,"{'lat': 32.792925, 'lng': 35.021997}"
18491,"{'lat': 32.785056, 'lng': 34.963975}"
18355,"{'lat': 32.835549, 'lng': 35.06863}"
12135,"{'lat': 32.77962, 'lng': 34.981414}"
12136,"{'lat': 32.777962, 'lng': 34.983784}"
14463,"{'lat': 32.821094, 'lng': 34.973502}"
9463,"{'lat': 32.818593, 'lng': 34.957396}"
9505,"{'lat': 32.781658, 'lng': 34.989768}"
9506,"{'lat': 32.77665, 'lng': 34.990525}"
9507,"{'lat': 32.778353, 'lng': 34.991211}"
9972,"{'lat': 32.813444, 'lng': 34.977835}"
14462,"{'lat': 32.820969, 'lng': 34.97334}"
9408,"{'lat': 32.783568, 'lng': 34.99679}"
9417,"{'lat': 32.777934, 'lng': 34.993652}"
9422,"{'lat': 32.78907, 'lng': 34.98992}"
9446,"{'lat': 32.792924, 'lng': 34.991258}"
9593,"{'lat': 32.807614, 'lng': 34.979016}"
9602,"{'lat': 32.793011, 'lng': 34.996}"
9973,"{'lat': 32.794776, 'lng': 35.019857}"
18739,"{'lat': 32.830688, 'lng': 34.982794}"
18738,"{'lat': 32.830744, 'lng': 34.982832}"
22760,"{'lat': 32.793473, 'lng': 35.019224}"
6110,"{'lat': 32.809901, 'lng': 35.070734}"
4986,"{'lat': 32.80276, 'lng': 35.007078}"
5916,"{'lat': 32.778459, 'lng': 35.003729}"
5950,"{'lat': 32.792509, 'lng': 35.00912}"
5951,"{'lat': 32.785147, 'lng': 35.011977}"
5952,"{'lat': 32.778545, 'lng': 34.983282}"
6040,"{'lat': 32.809869, 'lng': 35.070927}"
5929,"{'lat': 32.813505, 'lng': 34.975559}"
5930,"{'lat': 32.789717, 'lng': 35.0206}"
5938,"{'lat': 32.777448, 'lng': 35.005548}"
5939,"{'lat': 32.791908, 'lng': 35.022855}"
6057,"{'lat': 32.830917, 'lng': 34.985401}"
10690,"{'lat': 32.797593, 'lng': 34.981135}"
10016,"{'lat': 32.780701, 'lng': 35.000175}"
10707,"{'lat': 32.787193, 'lng': 34.988849}"
10710,"{'lat': 32.811041, 'lng': 34.970426}"
10711,"{'lat': 32.815595, 'lng': 34.966865}"
10659,"{'lat': 32.81613, 'lng': 34.980551}"
22999,"{'lat': 32.783308, 'lng': 34.970618}"
22484,"{'lat': 32.784069, 'lng': 35.015906}"
22774,"{'lat': 32.793326, 'lng': 34.959922}"
22360,"{'lat': 32.787454, 'lng': 34.960544}"
22368,"{'lat': 32.784602, 'lng': 35.026275}"
22370,"{'lat': 32.833181, 'lng': 34.987402}"
22773,"{'lat': 32.793939, 'lng': 34.959595}"
12134,"{'lat': 32.780789, 'lng': 34.982056}"
12138,"{'lat': 32.77802, 'lng': 34.985338}"
4358,"{'lat': 32.814365, 'lng': 34.985671}"
4372,"{'lat': 32.818964, 'lng': 35.074677}"
5901,"{'lat': 32.809031, 'lng': 34.984058}"
7663,"{'lat': 32.791879, 'lng': 35.012955}"
7801,"{'lat': 32.808627, 'lng': 35.061285}"
7727,"{'lat': 32.789547, 'lng': 34.99615}"
22364,"{'lat': 32.77738, 'lng': 35.03002}"
22365,"{'lat': 32.777542, 'lng': 35.030041}"
22476,"{'lat': 32.830808, 'lng': 34.985542}"
18666,"{'lat': 32.812849, 'lng': 34.960642}"
18506,"{'lat': 32.810507, 'lng': 34.960792}"
18867,"{'lat': 32.793056, 'lng': 34.957699}"
6262,"{'lat': 32.78633, 'lng': 35.024726}"
6310,"{'lat': 32.776439, 'lng': 34.991444}"
1863,"{'lat': 32.790326, 'lng': 35.000164}"
2810,"{'lat': 32.786598, 'lng': 35.009494}"
22784,"{'lat': 32.792958, 'lng': 35.03426}"
14812,"{'lat': 32.778518, 'lng': 35.027166}"
14874,"{'lat': 32.838776, 'lng': 35.0574}"
15183,"{'lat': 32.798883, 'lng': 34.967132}"
15198,"{'lat': 32.814231, 'lng': 34.961585}"
15208,"{'lat': 32.794363, 'lng': 34.965553}"
15209,"{'lat': 32.794644, 'lng': 34.967115}"
15210,"{'lat': 32.794362, 'lng': 34.965533}"
7195,"{'lat': 32.819084, 'lng': 34.982374}"
7675,"{'lat': 32.795979, 'lng': 34.988558}"
18597,"{'lat': 32.79522, 'lng': 35.020937}"
18656,"{'lat': 32.816057, 'lng': 35.053369}"
18673,"{'lat': 32.791802, 'lng': 35.034328}"
18732,"{'lat': 32.830337, 'lng': 34.984193}"
18792,"{'lat': 32.790432, 'lng': 35.024701}"
10691,"{'lat': 32.77808, 'lng': 34.994468}"
9840,"{'lat': 32.793017, 'lng': 35.01987}"
10672,"{'lat': 32.821333, 'lng': 34.981925}"
10117,"{'lat': 32.767988, 'lng': 35.001693}"
9987,"{'lat': 32.805856, 'lng': 35.000762}"
9967,"{'lat': 32.805123, 'lng': 34.983275}"
10698,"{'lat': 32.786581, 'lng': 34.992297}"
9962,"{'lat': 32.787871, 'lng': 35.014302}"
10673,"{'lat': 32.823454, 'lng': 34.979916}"
14971,"{'lat': 32.779382, 'lng': 35.013236}"
14973,"{'lat': 32.801292, 'lng': 34.998521}"
14982,"{'lat': 32.789613, 'lng': 34.96217}"
14999,"{'lat': 32.773846, 'lng': 35.010224}"
15004,"{'lat': 32.783974, 'lng': 35.025922}"
15014,"{'lat': 32.791562, 'lng': 34.964394}"
31705,"{'lat': 32.830341, 'lng': 34.975262}"
29435,"{'lat': 32.807312, 'lng': 35.001646}"
31692,"{'lat': 32.802998, 'lng': 35.008744}"
31691,"{'lat': 32.810258, 'lng': 35.005}"
31801,"{'lat': 32.829082, 'lng': 34.963298}"
31786,"{'lat': 32.793391, 'lng': 35.038988}"
31787,"{'lat': 32.793327, 'lng': 35.038861}"
31789,"{'lat': 32.815317, 'lng': 35.061638}"
31847,"{'lat': 32.809751, 'lng': 34.99932}"
31836,"{'lat': 32.807817, 'lng': 35.001821}"
31824,"{'lat': 32.828185, 'lng': 35.063038}"
31802,"{'lat': 32.822537, 'lng': 34.956813}"
31711,"{'lat': 32.811872, 'lng': 34.956442}"
31797,"{'lat': 32.798693, 'lng': 35.018185}"
1140,"{'lat': 32.799114, 'lng': 34.99664}"
1141,"{'lat': 32.810536, 'lng': 34.988662}"
29504,"{'lat': 32.831141, 'lng': 35.064047}"
29439,"{'lat': 32.807637, 'lng': 35.063541}"
29223,"{'lat': 32.810842, 'lng': 35.069553}"
29457,"{'lat': 32.815524, 'lng': 35.074833}"
29431,"{'lat': 32.804714, 'lng': 35.004461}"
29503,"{'lat': 32.82854, 'lng': 35.062742}"
29420,"{'lat': 32.837101, 'lng': 35.066703}"
1368,"{'lat': 32.766055, 'lng': 34.984751}"
2272,"{'lat': 32.808702, 'lng': 34.959475}"
1366,"{'lat': 32.806797, 'lng': 35.036283}"
1856,"{'lat': 32.790327, 'lng': 34.999994}"
1776,"{'lat': 32.809613, 'lng': 35.002847}"
6046,"{'lat': 32.819061, 'lng': 34.996345}"
2393,"{'lat': 32.816312, 'lng': 34.98019}"
2394,"{'lat': 32.795463, 'lng': 35.015467}"
2670,"{'lat': 32.765517, 'lng': 34.990067}"
2672,"{'lat': 32.817294, 'lng': 34.978258}"
31688,"{'lat': 32.812031, 'lng': 34.997255}"
31687,"{'lat': 32.812492, 'lng': 34.997643}"
31686,"{'lat': 32.804255, 'lng': 35.011616}"
29487,"{'lat': 32.823079, 'lng': 35.058078}"
30157,"{'lat': 32.786846, 'lng': 35.029369}"
31704,"{'lat': 32.819498, 'lng': 35.061621}"
31709,"{'lat': 32.83019, 'lng': 34.975495}"
31707,"{'lat': 32.826505, 'lng': 34.960223}"
31706,"{'lat': 32.826024, 'lng': 34.959881}"
31701,"{'lat': 32.79097, 'lng': 34.962238}"
31700,"{'lat': 32.818497, 'lng': 35.06163}"
31698,"{'lat': 32.790888, 'lng': 34.958623}"
31699,"{'lat': 32.790104, 'lng': 34.959318}"
31712,"{'lat': 32.805415, 'lng': 34.958034}"
17960,"{'lat': 32.805012, 'lng': 34.987665}"
17956,"{'lat': 32.76328, 'lng': 35.016414}"
18343,"{'lat': 32.807859, 'lng': 35.057807}"
31794,"{'lat': 32.800676, 'lng': 35.012598}"
31795,"{'lat': 32.800075, 'lng': 35.013802}"
31796,"{'lat': 32.798717, 'lng': 35.018116}"
31805,"{'lat': 32.80155, 'lng': 34.95993}"
31822,"{'lat': 32.830549, 'lng': 35.063441}"
31829,"{'lat': 32.800872, 'lng': 35.013949}"
31830,"{'lat': 32.803376, 'lng': 35.010891}"
31832,"{'lat': 32.807794, 'lng': 35.000862}"
31833,"{'lat': 32.809663, 'lng': 34.998901}"
31842,"{'lat': 32.824492, 'lng': 34.984276}"
31845,"{'lat': 32.802774, 'lng': 35.008965}"
31854,"{'lat': 32.813374, 'lng': 34.995925}"
2594,"{'lat': 32.833364, 'lng': 35.069718}"
2656,"{'lat': 32.823977, 'lng': 34.97075}"
2664,"{'lat': 32.832066, 'lng': 34.981408}"
19985,"{'lat': 32.786957, 'lng': 35.005438}"
22745,"{'lat': 32.797398, 'lng': 34.96704}"
22768,"{'lat': 32.800608, 'lng': 34.967369}"
1858,"{'lat': 32.809815, 'lng': 34.994436}"
2671,"{'lat': 32.822859, 'lng': 34.959417}"
9626,"{'lat': 32.818395, 'lng': 34.986147}"
9644,"{'lat': 32.831094, 'lng': 34.970952}"
9704,"{'lat': 32.809295, 'lng': 34.990362}"
9694,"{'lat': 32.806369, 'lng': 34.980673}"
9712,"{'lat': 32.80385, 'lng': 35.000753}"
31774,"{'lat': 32.836942, 'lng': 35.066519}"
31779,"{'lat': 32.810972, 'lng': 35.070096}"
31782,"{'lat': 32.807346, 'lng': 35.06195}"
31783,"{'lat': 32.806059, 'lng': 35.056745}"
31798,"{'lat': 32.807398, 'lng': 35.008442}"
31823,"{'lat': 32.827882, 'lng': 35.062708}"
31825,"{'lat': 32.823085, 'lng': 35.058902}"
31826,"{'lat': 32.823167, 'lng': 35.058932}"
31827,"{'lat': 32.815384, 'lng': 35.061543}"
31837,"{'lat': 32.823392, 'lng': 34.992595}"
31841,"{'lat': 32.824541, 'lng': 34.984383}"
31843,"{'lat': 32.827696, 'lng': 34.983745}"
31844,"{'lat': 32.82752, 'lng': 34.983689}"
31690,"{'lat': 32.79034, 'lng': 34.961343}"
31696,"{'lat': 32.823156, 'lng': 34.992402}"
31697,"{'lat': 32.790399, 'lng': 34.965228}"
31703,"{'lat': 32.790259, 'lng': 34.962988}"
31708,"{'lat': 32.822192, 'lng': 34.956539}"
31715,"{'lat': 32.805593, 'lng': 34.958132}"
31740,"{'lat': 32.816315, 'lng': 35.003292}"
2782,"{'lat': 32.778341, 'lng': 34.991198}"
2836,"{'lat': 32.775344, 'lng': 35.002504}"
