place_id,geo_location,type
ChIJ4UlCH6y3HRURHf3Jejk5Fxc,"{'lat': 32.8382787, 'lng': 35.06850360000001}",store
ChIJBw7mzdy3HRURmeqAhffjylU,"{'lat': 32.8389173, 'lng': 35.0686151}",store
ChIJ36PGzuG3HRUR5ZNPnGbktZw,"{'lat': 32.8384217, 'lng': 35.0683913}",store
ChIJ_3V7UD23HRURuitYmuJbu9Q,"{'lat': 32.8330061, 'lng': 35.0710612}",store
ChIJU-HDOo63HRURuzsiWdEMHsA,"{'lat': 32.8397847, 'lng': 35.0782032}",store
ChIJR0dEoju3HRURjgHcCIe9b_0,"{'lat': 32.8287571, 'lng': 35.07423500000001}",store
ChIJ11Dz6Qy3HRURtJyBCNW1R_M,"{'lat': 32.8285683, 'lng': 35.0746446}",store
ChIJB95t-By3HRURLEKoL5YkYfM,"{'lat': 32.8285683, 'lng': 35.0746446}",store
ChIJIeKQ7Na3HRUR4lkBPNNAeqg,"{'lat': 32.82889, 'lng': 35.074343}",store
ChIJfxvstiO3HRURmNBXKxinqA4,"{'lat': 32.8275256, 'lng': 35.0748845}",store
ChIJ4fuVmCO3HRURDzyt683D1MI,"{'lat': 32.8283953, 'lng': 35.0750379}",store
ChIJ4fuVmCO3HRURO9LCdBxyesA,"{'lat': 32.8283953, 'lng': 35.0750379}",store
ChIJ4fuVmCO3HRURFqsCbUOQAEY,"{'lat': 32.8283953, 'lng': 35.0750379}",store
ChIJSSvzVtm3HRUR-zhOBkUnOHI,"{'lat': 32.82932110000001, 'lng': 35.0738801}",store
ChIJF4o745q3HRURjYRPWQshmf8,"{'lat': 32.8292157, 'lng': 35.07434389999999}",store
ChIJbei6piO3HRURE22sCnBjbFw,"{'lat': 32.828876, 'lng': 35.074916}",store
ChIJLySFy3m3HRURcJ4_Mg2DKhE,"{'lat': 32.82878289999999, 'lng': 35.075021}",store
ChIJzWf5Zou3HRURZ1stZhKEEQY,"{'lat': 32.82878289999999, 'lng': 35.075021}",store
ChIJx4PzoyO3HRURD-IYG95F0Zk,"{'lat': 32.8287674, 'lng': 35.0750837}",store
ChIJt00ckCO3HRURW3FzZBVnq9Y,"{'lat': 32.8277662, 'lng': 35.07534769999999}",store
ChIJ1wssRtG3HRURsIGDMlOkrnQ,"{'lat': 32.8294955, 'lng': 35.0737246}",store
ChIJP5_Ee1K3HRURk25u1xIzCbw,"{'lat': 32.82954369999999, 'lng': 35.0740539}",store
ChIJT2dbSca3HRURyqq8zvUvqcM,"{'lat': 32.8295777, 'lng': 35.073483}",store
ChIJv23KECO3HRURk0ya5t1566U,"{'lat': 32.8295777, 'lng': 35.073483}",store
ChIJJUTmYgK3HRURx3qRz7aBx_k,"{'lat': 32.827783, 'lng': 35.07186600000001}",store
ChIJ5SZHpSO3HRURpIp1CfVD_0k,"{'lat': 32.8289608, 'lng': 35.07522970000001}",store
ChIJyUaNryO3HRURzm7hJJoWY1E,"{'lat': 32.8290644, 'lng': 35.0751776}",store
ChIJSYptjSG3HRURO68FU5iUWU4,"{'lat': 32.8290471, 'lng': 35.0751987}",store
ChIJ7dQ_1Ai3HRURjbqp4hJ9RqM,"{'lat': 32.8284639, 'lng': 35.0717867}",store
ChIJkRzSsH-3HRURkj0wBpnRuY4,"{'lat': 32.8274836, 'lng': 35.075519}",store
ChIJgXIPx6e3HRURVl5wxWWF9N4,"{'lat': 32.8277782, 'lng': 35.0717251}",store
ChIJWU-Zqzy3HRUR0IzqpIMDQwo,"{'lat': 32.8285864, 'lng': 35.0717484}",store
ChIJa1HFT8K3HRURCx8WECNDbvI,"{'lat': 32.828989, 'lng': 35.0719232}",store
ChIJWW1fsCO3HRUR1yjPlcIhKMI,"{'lat': 32.8290456, 'lng': 35.07545750000001}",store
ChIJj_KeiiS3HRURsSc7EWhu-XI,"{'lat': 32.8263767, 'lng': 35.07469940000001}",store
ChIJrTvL7SS3HRUR4z0-D_e2WF0,"{'lat': 32.82617, 'lng': 35.07374600000001}",store
ChIJaZ2xzgO3HRURM766tzbFCzA,"{'lat': 32.8299442, 'lng': 35.07423}",store
ChIJXRuAASO3HRUR-pWiTBP2Dec,"{'lat': 32.8299442, 'lng': 35.07423}",store
ChIJG5PD44a3HRURwJmCf1Fx9-w,"{'lat': 32.8299957, 'lng': 35.07421370000001}",store
ChIJDd_ErkS3HRUR6b-xy927s1c,"{'lat': 32.8262007, 'lng': 35.07466179999999}",store
ChIJ0_I9YCS3HRURVAZlgfY8MKU,"{'lat': 32.8262007, 'lng': 35.07466179999999}",store
ChIJjx9-zZK3HRURCW4RVFfWcOU,"{'lat': 32.830054, 'lng': 35.0741828}",store
ChIJB95t-By3HRURXU9fPUruBEI,"{'lat': 32.8299462, 'lng': 35.07476719999999}",store
ChIJvVaxWBm3HRURCDX_KWGWMs0,"{'lat': 32.8260407, 'lng': 35.0744988}",store
ChIJ9W8DbUq3HRURUW7JBBuAPCc,"{'lat': 32.8260407, 'lng': 35.0744988}",store
ChIJD216byS3HRURUE5zl-UUs_E,"{'lat': 32.8263775, 'lng': 35.0752766}",store
ChIJD216byS3HRURrw3ElhSV-Io,"{'lat': 32.8263775, 'lng': 35.0752766}",store
ChIJzV05QiS3HRURZTjOhCDoikQ,"{'lat': 32.8263775, 'lng': 35.0752766}",store
ChIJ4XdgUiK3HRURSU4skTOPd2k,"{'lat': 32.82981640000001, 'lng': 35.07520469999999}",store
ChIJiT3DcyS3HRURyh3gOBKWP9s,"{'lat': 32.8266452, 'lng': 35.07571470000001}",store
ChIJ2WtBmJ63HRURi3LB0ncYE54,"{'lat': 32.8266452, 'lng': 35.07571470000001}",store
ChIJiT3DcyS3HRURTYXOK9VbJ9A,"{'lat': 32.8266452, 'lng': 35.07571470000001}",store
ChIJi3MKTSK3HRUR5NQ1Y5IJQbM,"{'lat': 32.8298478, 'lng': 35.075364}",store
ChIJR4ZBbt63HRURlyLa0hkscOI,"{'lat': 32.82826319999999, 'lng': 35.070835}",store
ChIJt-zlSHu3HRUR4DilBI9q7Ss,"{'lat': 32.82567659999999, 'lng': 35.07411639999999}",store
ChIJ-cJt-By3HRURF5b9lpHuDYU,"{'lat': 32.82598279999999, 'lng': 35.0752005}",store
ChIJkVb4s0C3HRURObLT7cVzTKU,"{'lat': 32.826122, 'lng': 35.075905}",store
ChIJ8QXBbCS3HRURJ3r2n2gLgL0,"{'lat': 32.826122, 'lng': 35.075905}",store
ChIJM-62RCK3HRURfiZ5a0Txus8,"{'lat': 32.8304717, 'lng': 35.0751928}",store
ChIJVVVlsiO3HRURhPrJbRhgK8w,"{'lat': 32.82562099999999, 'lng': 35.0753381}",store
ChIJwRetndm3HRURG6bJRnSVAzc,"{'lat': 32.8257354, 'lng': 35.0755784}",store
ChIJk8oY7-S3HRUR0CZBXtn-wbc,"{'lat': 32.8257354, 'lng': 35.0755784}",store
ChIJ6dpbOiK3HRURaRC3usF_7a4,"{'lat': 32.82997109999999, 'lng': 35.0764709}",store
ChIJSxTjJCW3HRUREdi01joCYKg,"{'lat': 32.8251202, 'lng': 35.07277419999999}",store
ChIJsxCltDq3HRUROh1SUIKi6pg,"{'lat': 32.819396, 'lng': 35.074097}",store
ChIJMcVpWy63HRURUJWE4nZBjwg,"{'lat': 32.819396, 'lng': 35.074097}",store
ChIJTV12XHq3HRURqPea5n_FQhI,"{'lat': 32.8194222, 'lng': 35.073248}",store
ChIJrcm4VHS3HRURtgFsWT59TvQ,"{'lat': 32.8194222, 'lng': 35.073248}",store
ChIJx2XlRi63HRUR7a4KXsj30ZI,"{'lat': 32.8194222, 'lng': 35.073248}",store
ChIJl1K9Vi63HRUR-rYDeEqgWtQ,"{'lat': 32.8197455, 'lng': 35.07425990000001}",store
ChIJlzmxFpq3HRURGNPmCAgRqds,"{'lat': 32.81865510000001, 'lng': 35.0748107}",store
ChIJTRszpdO3HRUR5G3qDGnxiN4,"{'lat': 32.81865510000001, 'lng': 35.0748107}",store
ChIJHcpPjC63HRURofThfvXr6_4,"{'lat': 32.8183023, 'lng': 35.0751208}",store
ChIJTVBHgBK3HRURj9pAg-IjdXA,"{'lat': 32.8184127, 'lng': 35.0752298}",store
ChIJay8tNs-3HRUREJEfwW1pkcM,"{'lat': 32.8201872, 'lng': 35.0724467}",store
ChIJoTW1Ly63HRUR3BdUux2CFXc,"{'lat': 32.8201872, 'lng': 35.0724467}",store
ChIJoTW1Ly63HRURsMoI84BTL3g,"{'lat': 32.8201872, 'lng': 35.0724467}",store
ChIJ12T5Ly63HRURiAi3hHEENII,"{'lat': 32.8201872, 'lng': 35.0724467}",store
ChIJNwuawMu3HRURoFf5wLW_Qo4,"{'lat': 32.8184451, 'lng': 35.075938}",store
ChIJeUmQKea3HRUR3w5GRz371xI,"{'lat': 32.8204905, 'lng': 35.0720439}",store
ChIJYYE7A5m3HRURIG9efu-nxrA,"{'lat': 32.8196461, 'lng': 35.0759754}",store
ChIJmQemlrO3HRURMO19vVJnUGc,"{'lat': 32.8204943, 'lng': 35.0720153}",store
ChIJDRMrKi63HRUREsdd36zVZ6E,"{'lat': 32.8204943, 'lng': 35.0720153}",store
ChIJUYXk0VC2HRURvNTQiV1PDhk,"{'lat': 32.8204943, 'lng': 35.0720153}",store
ChIJwRjS1zG3HRUROHkez4liPVQ,"{'lat': 32.8204947, 'lng': 35.0719346}",store
ChIJC0ykvy63HRURLLPESysFU5w,"{'lat': 32.8180967, 'lng': 35.0759815}",store
ChIJrSjVwC63HRUR9KBOmKHMx44,"{'lat': 32.81833169999999, 'lng': 35.0762121}",store
ChIJ__-v6TG3HRURelGp4Gn0lY0,"{'lat': 32.8197791, 'lng': 35.0709473}",store
ChIJdYIdCuq3HRURKToupMndjq8,"{'lat': 32.8207414, 'lng': 35.07146580000001}",store
ChIJzzTUyre7HRUR5wzBHw8Hbnk,"{'lat': 32.8207414, 'lng': 35.07146580000001}",store
ChIJbXqN0zG3HRURcwjQTyMXUoc,"{'lat': 32.8207414, 'lng': 35.07146580000001}",store
ChIJcygaui63HRURpG661Y7VQlo,"{'lat': 32.8177462, 'lng': 35.0766026}",store
ChIJcygaui63HRURDwsibs5kNf0,"{'lat': 32.8177462, 'lng': 35.0766026}",store
ChIJadIPty63HRURQ40KXfA5Ouk,"{'lat': 32.8177462, 'lng': 35.0766026}",store
ChIJGVGm4hG3HRURcnM8EzvGLOg,"{'lat': 32.8204964, 'lng': 35.0708163}",store
ChIJkeZ9wDG3HRURDkx9YVGHVU4,"{'lat': 32.8201511, 'lng': 35.0705734}",store
ChIJCwKzdjK3HRURoCpJtT0au_8,"{'lat': 32.8167943, 'lng': 35.0714475}",store
ChIJ15wncTK3HRURl8fMOZLJM-c,"{'lat': 32.8167943, 'lng': 35.0714473}",store
ChIJG6_nyS63HRUR21Ene7a6aWE,"{'lat': 32.8180112, 'lng': 35.0769334}",store
ChIJDeJR_Ca3HRUR-trmkh5Ipok,"{'lat': 32.821914, 'lng': 35.074452}",store
ChIJhwMMjjy3HRUR92JigF6EeJc,"{'lat': 32.8199882, 'lng': 35.0770301}",store
ChIJJ4jb_uW3HRURIc5SL_yVHQg,"{'lat': 32.8207718, 'lng': 35.0707073}",store
ChIJmYkFyTG3HRURpedZ7-CAwTE,"{'lat': 32.8207926, 'lng': 35.07067480000001}",store
ChIJZ1MPyTG3HRURQUJ3JYwFaQo,"{'lat': 32.8207966, 'lng': 35.07066809999999}",store
ChIJm7O76fa3HRURJRKZtvA41Fs,"{'lat': 32.8210245, 'lng': 35.0708212}",store
ChIJGRFujS63HRUR61npCrumrsc,"{'lat': 32.8210245, 'lng': 35.0708212}",store
ChIJWZg9LS-3HRURElt0ELXcaQ8,"{'lat': 32.81969530000001, 'lng': 35.0773147}",store
ChIJSfM7kDG3HRUR0Dxc8z1YXlc,"{'lat': 32.81966670000001, 'lng': 35.0698953}",store
ChIJuSSAlC63HRURjF_EMp76t1A,"{'lat': 32.8214843, 'lng': 35.0762389}",store
ChIJKXxiyTG3HRUR9nUtxm4et4M,"{'lat': 32.82088760000001, 'lng': 35.0704766}",store
ChIJrRWttTG3HRURx9OCXm_5PAA,"{'lat': 32.8211981, 'lng': 35.0704984}",store
ChIJWzgtpqi3HRURRQ2CbqE_wKE,"{'lat': 32.821047899999996, 'lng': 35.07028650000001}",store
ChIJp700tDG3HRURZkoux8mMBDE,"{'lat': 32.82109070000001, 'lng': 35.0702973}",store
ChIJTW7y1_23HRURsAcyrFGsE98,"{'lat': 32.81575619999999, 'lng': 35.0720828}",store
ChIJrRWttTG3HRURbJfxvO-QoFk,"{'lat': 32.8212471, 'lng': 35.07042200000001}",store
ChIJQR8GYt23HRURreeS4IlwIsE,"{'lat': 32.82123869999999, 'lng': 35.0704097}",store
ChIJd-Zklm63HRUR7Hz9k23ngC8,"{'lat': 32.82123869999999, 'lng': 35.0704097}",store
ChIJAWJBtTG3HRURWjsuhFI00U8,"{'lat': 32.82123869999999, 'lng': 35.0704097}",store
ChIJeatLtDG3HRUR9BlPfna00bA,"{'lat': 32.8211194, 'lng': 35.0702902}",store
ChIJxRZKtDG3HRURh_-YMSOyrNY,"{'lat': 32.8211197, 'lng': 35.0702903}",store
ChIJEVEY9tKwHRUR3V9ZD0gBWqM,"{'lat': 32.8104039, 'lng': 35.0736351}",store
ChIJk8VO9tKwHRURgQUckC6JVWc,"{'lat': 32.8104674, 'lng': 35.0736781}",store
ChIJnVU-XW2xHRURR9A1PM0RVVw,"{'lat': 32.8099025, 'lng': 35.07296849999999}",store
ChIJw_ka7kqxHRURqLP9GW9LCRQ,"{'lat': 32.8099025, 'lng': 35.07296849999999}",store
ChIJoct-MiaxHRURkgmSSP5AXqs,"{'lat': 32.8099025, 'lng': 35.07296849999999}",store
ChIJs9FGnMyxHRURT5APUptV4T0,"{'lat': 32.8099025, 'lng': 35.07296849999999}",store
ChIJq6rqaNKwHRURCiNq40XaUuo,"{'lat': 32.8099025, 'lng': 35.07296849999999}",store
ChIJo-W9iuyxHRURcNMbb9veVUw,"{'lat': 32.8099025, 'lng': 35.07296849999999}",store
ChIJESulpW2xHRURfvplGDoYEpk,"{'lat': 32.8099025, 'lng': 35.07296849999999}",store
ChIJqTgnjK2xHRURMrT1mrw6Jpw,"{'lat': 32.8099025, 'lng': 35.07296849999999}",store
ChIJQTmc9AO7HRURufuQIF-prMA,"{'lat': 32.8099025, 'lng': 35.07296849999999}",store
ChIJgd-tj9KwHRURn33KxErfBfU,"{'lat': 32.8099025, 'lng': 35.07296849999999}",store
ChIJGVZA99KwHRURlPbI41DWA3o,"{'lat': 32.8105806, 'lng': 35.0738071}",store
ChIJxbeWis2wHRURHcRkNj2BVOU,"{'lat': 32.8099376, 'lng': 35.0729268}",store
ChIJvdLpaNKwHRUR3hR8iFoAThQ,"{'lat': 32.810643999999996, 'lng': 35.0738415}",store
ChIJbxUn3y-3HRUR_vczP3NzPjM,"{'lat': 32.8107746, 'lng': 35.0738038}",store
ChIJFaG0SBCxHRURwBKyajSrnTU,"{'lat': 32.8107436, 'lng': 35.07402209999999}",store
ChIJZ7fw-tKwHRUR_nDg4XFYLcc,"{'lat': 32.8107436, 'lng': 35.07402209999999}",store
ChIJ1UrARLywHRURIeVFSKR-ZCY,"{'lat': 32.8108348, 'lng': 35.07393620000001}",store
ChIJ2bAv-9KwHRURKEaRmck0ihY,"{'lat': 32.8108058, 'lng': 35.0741296}",store
ChIJ_0a4hs2wHRUR2UrHxI1ZOe0,"{'lat': 32.8110633, 'lng': 35.0739986}",store
ChIJFxjcbwexHRURKt_PZH4_h88,"{'lat': 32.8111358, 'lng': 35.0739377}",store
ChIJ3a6M5dKwHRURxWX86AnReqc,"{'lat': 32.8111358, 'lng': 35.0739377}",store
ChIJNWOomM2wHRUR66z5hN0xEyg,"{'lat': 32.8111513, 'lng': 35.0738522}",store
ChIJa9RPxZqxHRUR_vTqV7lNKQ4,"{'lat': 32.8102191, 'lng': 35.07225700000001}",store
ChIJSa1CLXmxHRURzn_POQShmrc,"{'lat': 32.81121090000001, 'lng': 35.073748}",store
ChIJlYLvkdKwHRUR79WotvlPpOQ,"{'lat': 32.8112299, 'lng': 35.07387199999999}",store
ChIJBc-t6NKwHRURr4eluGpK9a8,"{'lat': 32.81123559999999, 'lng': 35.0738654}",store
ChIJF0226NKwHRURMPrv7919-Ek,"{'lat': 32.8112752, 'lng': 35.0738393}",store
ChIJ75p-lUmxHRURn8V64av7ACo,"{'lat': 32.80929359999999, 'lng': 35.0750542}",store
ChIJc1Kqy5axHRURwEudUtMSGj0,"{'lat': 32.80929359999999, 'lng': 35.0750542}",store
ChIJXT4x6dKwHRURBjLlqv4h0VI,"{'lat': 32.81132119999999, 'lng': 35.0736829}",store
ChIJjbmV7IWxHRUR3fUycJFujsk,"{'lat': 32.81132119999999, 'lng': 35.0736829}",store
ChIJeT6cg9KwHRURkyg_Bcn3OOk,"{'lat': 32.8108876, 'lng': 35.0723752}",store
ChIJw6Z4xbCxHRURDApHmlEEzH4,"{'lat': 32.811265399999996, 'lng': 35.0729342}",store
ChIJaTOCgs2wHRURoqywxRUirJk,"{'lat': 32.8107783, 'lng': 35.0722616}",store
ChIJ5ZFZvdKwHRURLoxMD3NEHLk,"{'lat': 32.8111276, 'lng': 35.0726231}",store
ChIJZ68Un3OxHRURBYlQlw9-lwE,"{'lat': 32.8109024, 'lng': 35.0723357}",store
ChIJo5DSeNKwHRURarDwmwGFrN4,"{'lat': 32.8105788, 'lng': 35.0720009}",store
ChIJjybDg82wHRURBQYnVbrNyS0,"{'lat': 32.8106497, 'lng': 35.0720357}",store
ChIJ5aH5ftKwHRURA4GGEayN6s4,"{'lat': 32.8107207, 'lng': 35.07205580000001}",store
ChIJI4bsKh2xHRURDG5VDyplLdE,"{'lat': 32.8109208, 'lng': 35.0721627}",store
ChIJEf_sfdKwHRURBxM40HiGKGg,"{'lat': 32.8098331, 'lng': 35.0717907}",store
ChIJq6oaCtKwHRURLScVCSotUQo,"{'lat': 32.8094352, 'lng': 35.07189340000001}",store
ChIJE9cj-gixHRURhIhTY93Ancg,"{'lat': 32.8113014, 'lng': 35.0726231}",store
ChIJNyeGk9KwHRURExR4jHRbkWE,"{'lat': 32.8114847, 'lng': 35.073033}",store
ChIJs2IqpVSxHRURY-nXV54nRy0,"{'lat': 32.8113406, 'lng': 35.072665}",store
ChIJ2a-MKYSxHRUR0FeMhlvlFNY,"{'lat': 32.8108258, 'lng': 35.0720461}",store
ChIJV1mWlaW2HRURU3K2da8vHko,"{'lat': 32.81153399999999, 'lng': 35.0729943}",store
ChIJYfy0CdKwHRURBUnEwED_Rl4,"{'lat': 32.8094596, 'lng': 35.0717658}",store
ChIJL0Uc8s2wHRURn94AuR111Bc,"{'lat': 32.8095402, 'lng': 35.0717235}",store
ChIJkzMllNKwHRURTt5gZ96BPug,"{'lat': 32.8116483, 'lng': 35.07292450000001}",store
ChIJG67x6IexHRURA5T8gmzZ_To,"{'lat': 32.8107751, 'lng': 35.0716892}",store
ChIJq6rqhs2wHRURMWcDxFMkLy0,"{'lat': 32.8106515, 'lng': 35.0715924}",store
ChIJP8Hq8c2wHRURiywPOmwaEWc,"{'lat': 32.8097164, 'lng': 35.07145839999999}",store
ChIJqcyxo4qxHRURjnIuJq4fOBc,"{'lat': 32.809832, 'lng': 35.0713773}",store
ChIJAQAAudOwHRURDGQk58wxvU4,"{'lat': 32.80871880000001, 'lng': 35.0754627}",store
ChIJc558_5mxHRURXBjiEeV4BmY,"{'lat': 32.80871880000001, 'lng': 35.0754627}",store
ChIJAQAAudOwHRURwR5R-ZvwDTs,"{'lat': 32.80871880000001, 'lng': 35.0754627}",store
ChIJYwr_Ao-xHRUR3FCrUybsMlI,"{'lat': 32.80871880000001, 'lng': 35.0754627}",store
ChIJSWTgEMm2HRURzC60FCBUEFE,"{'lat': 32.8010728, 'lng': 35.0734088}",store
ChIJrXWxktqwHRURLmbvUc2DNao,"{'lat': 32.8016848, 'lng': 35.0738601}",store
ChIJL3XG98SwHRURc_eqnAtiY1k,"{'lat': 32.801725, 'lng': 35.0730318}",store
ChIJiRElxVGxHRURvAGXLlXrU48,"{'lat': 32.8017413, 'lng': 35.0745345}",store
ChIJK-I_5VqxHRURj7cJhG3emfw,"{'lat': 32.801526, 'lng': 35.07241499999999}",store
ChIJQ76shNqwHRURLZ-Ag28xrdg,"{'lat': 32.8025458, 'lng': 35.0739195}",store
ChIJK-TW3cSwHRURJfijZnYkNjs,"{'lat': 32.8011209, 'lng': 35.0706631}",store
ChIJ3UD3rNqwHRURK4RowlaGf3g,"{'lat': 32.80308950000001, 'lng': 35.0720691}",store
ChIJU6jFltCwHRURFthT9Zuq5Bk,"{'lat': 32.8027274, 'lng': 35.0760274}",store
ChIJL9vPbdCwHRURmzvNptLZN60,"{'lat': 32.8037446, 'lng': 35.073525}",store
ChIJkT-8ktCwHRUReK6G-9-NpjY,"{'lat': 32.80359350000001, 'lng': 35.07535000000001}",store
ChIJvULfPtCwHRURRllZiRfwwUU,"{'lat': 32.8041458, 'lng': 35.07357020000001}",store
ChIJK4jCPHKxHRURmN-5uDZGXyE,"{'lat': 32.8040263, 'lng': 35.0715733}",store
ChIJNdU3_9CwHRURQYIptoSLQhg,"{'lat': 32.8045082, 'lng': 35.0745795}",store
ChIJUxeg98SwHRUR5CgehaGaEWI,"{'lat': 32.801196, 'lng': 35.069266}",store
ChIJo3MrZ8SwHRURC9TJxL1Z7Ms,"{'lat': 32.801196, 'lng': 35.069266}",store
ChIJYdswo7S7HRURyqtxzFg4zxU,"{'lat': 32.8011912, 'lng': 35.0692317}",store
ChIJVbmt_tCwHRURGiBHb_dfxRc,"{'lat': 32.8046817, 'lng': 35.0747741}",store
ChIJbbxEyaSxHRURnXxK6hQUUrI,"{'lat': 32.8044455, 'lng': 35.07558770000001}",store
ChIJFZsBexKxHRUR1CamsILyPpE,"{'lat': 32.8044526, 'lng': 35.0756992}",store
ChIJMezQ49CwHRURbuGHeAByXSY,"{'lat': 32.804467700000004, 'lng': 35.0756675}",store
ChIJ8Wug7dCwHRURyu9KNkAXKMw,"{'lat': 32.8047162, 'lng': 35.074893}",store
ChIJDXZz_NCwHRURISHUBco5EEE,"{'lat': 32.8047046, 'lng': 35.07504309999999}",store
ChIJq2xwOdCwHRURxTn-7FzzO5A,"{'lat': 32.8048921, 'lng': 35.07300929999999}",store
ChIJRxxSeDOxHRUR5_B6zAXlPcU,"{'lat': 32.8045812, 'lng': 35.07612880000001}",store
ChIJ_f5qANGwHRURw-sx7pNsIaA,"{'lat': 32.8051325, 'lng': 35.0745533}",store
ChIJ0-5wJtewHRUR7I37Acic5qY,"{'lat': 32.8037174, 'lng': 35.0775258}",store
ChIJFwN6qsWwHRUR7UO6AL-MjKo,"{'lat': 32.80211359999999, 'lng': 35.0687862}",store
ChIJXcLqwgixHRUR3vxziF7FREs,"{'lat': 32.805185, 'lng': 35.072726}",store
ChIJzYlkj5CxHRURMwb1P0k3SGQ,"{'lat': 32.8052513, 'lng': 35.0745924}",store
ChIJQbIgZCGxHRUR-P6GCM8I7Zw,"{'lat': 32.8052513, 'lng': 35.0745924}",store
ChIJ8dZVpsWwHRURw-5N7pNVoMM,"{'lat': 32.80277359999999, 'lng': 35.0689053}",store
ChIJWUpXpsWwHRURx_N-wGtVYrU,"{'lat': 32.8027685, 'lng': 35.0688879}",store
ChIJt64usSOxHRURO54-zA8s3q4,"{'lat': 32.804755, 'lng': 35.071002}",store
ChIJGwdbpsWwHRURmF8LiRsyVdk,"{'lat': 32.8027475, 'lng': 35.0687653}",store
ChIJJQpPFdewHRURf2PMocenGZ4,"{'lat': 32.8025843, 'lng': 35.0786982}",store
ChIJ4w-FkM6wHRUR1cRYbJxLZZs,"{'lat': 32.8054282, 'lng': 35.0744299}",store
ChIJY03z-tCwHRURfjg4YGFQI18,"{'lat': 32.8052482, 'lng': 35.0753822}",store
ChIJgfEzSC6xHRURs832xqY4T1Y,"{'lat': 32.8029553, 'lng': 35.078529}",store
ChIJwWgyqtGwHRURHB8QVyekjjE,"{'lat': 32.805449, 'lng': 35.07444400000001}",store
ChIJDe0pqbmxHRURytID3_SM_uc,"{'lat': 32.80496590000001, 'lng': 35.0763816}",store
ChIJhYEJGCSxHRUR4RDufL5qNQw,"{'lat': 32.8055491, 'lng': 35.0744333}",store
ChIJV8wuCN2xHRUR5Lcv5DVYxAs,"{'lat': 32.8050592, 'lng': 35.0710016}",store
ChIJ_6F7hrixHRUR6E-G0hw3bKk,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJ80sXAGaxHRURtH5WWWoRTkA,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJeQG5NuOxHRUR8UFkJnmu_FM,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJ7xB4uyGxHRURd8PgoWcf_B8,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJaU8WzMSxHRURs-RTDsXOJeY,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJLcZI2iexHRURtY5ngkPEiHo,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJ1TjoVw-xHRURvaxdmtaHhow,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJmbtSJ_OxHRURiloBZD-bncQ,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJIWnwyAqxHRURu_ugTBcnDGg,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJI5rOqdGwHRUR2gL49meqWX8,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJI5rOqdGwHRURdmUWB1BMJy4,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJV_d2dL63HRURKP9OWlgOasI,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJI5rOqdGwHRURdrP_OQZjfmk,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJI5rOqdGwHRURG9qsL2-J-cc,"{'lat': 32.8055921, 'lng': 35.074545}",store
ChIJw336FbOxHRURkF0ufZFdU6s,"{'lat': 32.8039655, 'lng': 35.0780001}",store
ChIJPW6GxYOxHRURRFy3B5vSNhs,"{'lat': 32.803887, 'lng': 35.0780847}",store
ChIJ6_ktwyyxHRURWQuhOAh3JeU,"{'lat': 32.803887, 'lng': 35.0780847}",store
ChIJiWDymWq3HRURajwwao7Ig88,"{'lat': 32.86008279999999, 'lng': 35.0832535}",store
ChIJfT4DmXG3HRURMmwm10cUyhc,"{'lat': 32.8598509, 'lng': 35.08309759999999}",store
ChIJyeLYskC3HRURDHXBFs_6uhg,"{'lat': 32.8598509, 'lng': 35.08309759999999}",store
ChIJQ52vTU22HRURD3_HZVCVy5w,"{'lat': 32.8598509, 'lng': 35.08309759999999}",store
ChIJv2fona23HRURpWkI8GhNPhM,"{'lat': 32.8598509, 'lng': 35.08309759999999}",store
ChIJNUtDxVK3HRURrn6TYY_h910,"{'lat': 32.85860139999999, 'lng': 35.08431619999999}",store
ChIJe3RHn1K2HRURzhpeonJcR7s,"{'lat': 32.85860139999999, 'lng': 35.08431619999999}",store
ChIJyQrNDQCxHRURrxdtp2-Iz7k,"{'lat': 32.858403, 'lng': 35.08636299999999}",store
ChIJV5m4LpK3HRURIJYwoCT32ro,"{'lat': 32.8577412, 'lng': 35.0863468}",store
ChIJ6RpQHFO2HRURFuf9tt4AFUs,"{'lat': 32.85607400000001, 'lng': 35.08471}",store
ChIJZ4a93C23HRURBpnF9MZ76HA,"{'lat': 32.855033, 'lng': 35.0824985}",store
ChIJf0s-rE-2HRURPiTLGb7YAk0,"{'lat': 32.8586807, 'lng': 35.0910377}",store
ChIJnX8RI_nPHRURU0_Cc3uYUME,"{'lat': 32.8587675, 'lng': 35.0912727}",store
ChIJ7ZMWaGK3HRURXcXgFqmEPAI,"{'lat': 32.8587675, 'lng': 35.0912727}",store
