dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,takeout,wheelchair_accessible_entrance,curbside_pickup,website,price_level,sunday_open,sunday_close,wednesday_open,wednesday_close,friday_open,friday_close,saturday_open,saturday_close,open_on_saturday,geo_location,percent of religious,socio-economic rank,store_100,store_500,rest_100,rest_500,bus_station_100,bus_station_500,type,kosher,grade
True,True,False,False,False,False,False,False,False,True,False,False,False,2.0,600.0,1440.0,600.0,1440.0,600.0,1440.0,600.0,1440.0,True,"[32.7980071, 35.170889]",5.670457975986278,802.7227171314742,0,0,4,10,0,0,,False,58.662
True,False,False,False,False,False,False,False,False,True,False,False,True,2.0,600.0,1350.0,600.0,1350.0,540.0,1320.0,600.0,1350.0,True,"[32.8015098, 35.1708078]",5.670457975986278,802.7227171314742,0,0,2,31,0,0,,False,47.223
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8256161, 34.9577888]",0.0,836.0,0,11,2,2,0,10,,,35.512
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,540.0,1320.0,540.0,1320.0,480.0,1020.0,540.0,1320.0,True,"[32.8216218, 34.9639689]",0.0,814.0,21,43,5,6,2,27,בתי קפה,False,47.248
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,420.0,1380.0,420.0,1380.0,420.0,1020.0,840.0,1320.0,True,"[32.8128696, 34.9577046]",0.0,805.0,1,27,1,6,1,21,,False,51.25
True,False,False,False,False,False,False,False,False,False,False,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8324672, 34.9733644]",0.0,444.0,2,26,0,17,0,12,,,56.218
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,390.0,1350.0,420.0,1380.0,480.0,1380.0,480.0,1380.0,True,"[32.8199206, 34.9743882]",0.0,1348.667,19,36,4,6,2,29,,False,41.0
True,True,False,True,True,True,False,True,True,True,True,True,False,2.0,480.0,1080.0,480.0,1080.0,480.0,900.0,-1.0,-1.0,False,"[32.8303674, 34.9768909]",0.0,621.444,6,46,2,21,0,23,בתי קפה,,73.106
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8063994, 34.9599916]",0.0,329.0,1,14,1,18,4,24,,,58.485
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,420.0,1440.0,420.0,1440.0,420.0,960.0,1140.0,1440.0,False,"[32.8172988, 34.9780273]",0.0,1348.667,1,40,1,8,3,32,,,79.5
True,False,False,False,True,True,True,True,True,True,True,False,True,2.0,360.0,1320.0,360.0,1320.0,360.0,1080.0,420.0,1320.0,True,"[32.8031947, 34.958534]",0.0,621.444,0,5,4,14,0,11,מסעדה אסייאתית,True,80.0
True,False,False,True,True,True,True,True,False,True,True,False,True,2.0,540.0,1380.0,540.0,1380.0,540.0,1020.0,540.0,1200.0,True,"[32.8167552, 34.9795575]",0.0,1337.556,1,35,0,5,2,31,בתי קפה,False,88.0
True,False,False,False,True,False,False,False,False,True,True,False,True,1.0,360.0,1140.0,360.0,1140.0,360.0,840.0,-1.0,-1.0,False,"[32.8319262, 34.9808497]",0.0,412.5,6,58,5,33,2,24,,,86.0
True,False,False,False,False,False,False,False,False,False,False,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8344448, 34.9808355]",5.670457975986278,422.344,1,41,1,27,0,12,מסעדה רומנית,False,41.0
True,True,False,True,True,True,True,True,True,True,True,False,True,2.0,420.0,1260.0,420.0,1260.0,420.0,990.0,600.0,1260.0,True,"[32.8250089, 34.9829935]",1.662,405.83,5,83,1,25,1,34,בתי קפה,False,67.041
True,False,False,False,False,False,False,False,False,True,False,False,True,2.0,420.0,960.0,420.0,960.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8274513, 34.984345]",1.8,392.0,7,84,0,26,7,35,בתי קפה,False,41.787
True,False,False,True,True,True,False,False,False,True,True,False,True,1.0,390.0,1080.0,390.0,1080.0,540.0,840.0,570.0,900.0,True,"[32.8084524, 34.9768506]",0.0,1374.6,7,25,2,5,2,13,בתי קפה,False,90.0
True,True,False,False,True,True,False,True,True,True,True,False,True,2.0,420.0,900.0,420.0,900.0,420.0,840.0,-1.0,-1.0,False,"[32.813481, 34.981402]",0.0,1332.0,11,27,1,4,1,21,קונדיטוריה ומאפיות,True,90.0
True,False,False,False,False,False,False,False,False,True,True,False,False,2.0,450.0,1320.0,450.0,1320.0,450.0,1020.0,660.0,1320.0,True,"[32.8130114, 34.9813387]",0.0,1332.0,11,24,1,4,1,20,מסעדה הודית,False,57.072
True,False,False,False,False,False,False,False,False,True,True,False,False,2.0,405.0,1200.0,405.0,1200.0,405.0,840.0,-1.0,-1.0,False,"[32.8326995, 34.9846784]",5.670457975986278,412.5,5,38,5,22,2,18,,,84.0
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,480.0,1320.0,480.0,1320.0,480.0,960.0,-1.0,-1.0,False,"[32.832032, 34.9853879]",5.670457975986278,412.5,9,34,3,20,2,20,,,35.197
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8327279, 34.9855921]",5.670457975986278,412.5,9,31,6,21,0,17,,,51.25
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,True,"[32.8180394, 34.9894077]",0.581,448.198,3,46,5,61,1,30,,False,76.551
True,False,False,True,True,False,False,True,False,True,True,False,False,1.0,420.0,840.0,420.0,840.0,420.0,1140.0,420.0,1140.0,True,"[32.7953095, 34.9561385]",5.670457975986278,1135.0,0,5,1,18,1,10,בתי קפה,False,90.0
True,True,False,False,False,False,False,False,False,True,False,True,True,2.0,690.0,1440.0,690.0,1440.0,690.0,1530.0,690.0,1530.0,True,"[32.8205736, 34.9910778]",0.615,436.289,0,51,7,74,3,36,,False,84.0
True,False,False,False,True,False,False,False,False,True,False,False,True,2.0,480.0,1320.0,480.0,1320.0,480.0,1320.0,480.0,1320.0,True,"[32.80921, 34.9861426]",0.0,1292.667,0,36,1,15,1,18,בתי קפה,False,79.923
True,False,False,False,False,False,False,False,True,True,True,False,True,2.0,330.0,1140.0,330.0,1140.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7935893, 34.957569]",5.670457975986278,1135.0,0,6,2,24,3,13,בתי קפה,,73.009
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7943565, 34.9648088]",5.670457975986278,802.7227171314742,0,16,0,7,2,13,בתי קפה,,41.0
True,False,False,False,False,False,False,False,False,True,False,False,True,2.0,450.0,1200.0,450.0,1200.0,450.0,900.0,-1.0,-1.0,False,"[32.8200884, 34.9944481]",0.62,402.833,0,68,0,129,2,38,בתי קפה,,41.0
True,False,False,True,True,True,True,True,True,True,True,False,True,1.0,420.0,1440.0,420.0,1440.0,420.0,1440.0,480.0,1440.0,True,"[32.8006458, 34.9821391]",0.0,1468.0,2,44,1,46,3,28,,False,86.0
True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,-1.0,-1.0,480.0,1020.0,450.0,1050.0,540.0,1050.0,True,"[32.8171673, 34.9939515]",2.106,375.0,0,73,14,134,2,33,אוכל רחוב,False,49.402
True,False,False,False,True,False,True,True,False,True,False,False,False,1.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8033108, 34.985631]",0.0,1332.0,2,80,13,74,1,31,בתי קפה,False,26.424
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8170301, 34.9941622]",2.215,371.194,0,70,15,140,1,33,,,53.969
True,True,False,False,False,False,False,False,False,True,False,True,False,2.0,-1.0,-1.0,480.0,1140.0,480.0,900.0,510.0,1020.0,True,"[32.8050843, 34.9875677]",0.0,1332.0,26,60,14,64,3,30,בתי קפה,False,81.0
True,False,False,False,False,False,False,False,False,True,True,False,False,2.0,480.0,960.0,480.0,960.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7900187, 34.958344]",5.670457975986278,1192.143,1,18,5,21,2,18,,,30.75
True,False,True,True,True,True,True,True,True,True,True,False,True,2.0,480.0,1290.0,480.0,1290.0,480.0,900.0,1200.0,1350.0,False,"[32.7897148, 34.9639473]",5.670457975986278,1535.0,44,141,14,37,0,13,שניצליה,True,72.0
True,False,False,False,True,False,False,False,False,True,True,False,True,1.0,510.0,1350.0,510.0,1350.0,510.0,960.0,-1.0,-1.0,False,"[32.7896014, 34.9650655]",5.670457975986278,1535.0,79,141,10,35,1,12,,,75.356
True,False,False,False,False,False,False,False,False,True,True,False,False,2.0,420.0,1320.0,420.0,1320.0,450.0,900.0,-1.0,-1.0,False,"[32.7896232, 34.9658528]",5.670457975986278,1535.0,60,143,7,34,1,11,בתי קפה,,45.756
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7993491, 34.9834849]",0.0,1449.732,2,55,2,49,0,27,בתי קפה,False,22.487
True,False,False,False,True,True,False,True,False,True,True,False,True,2.0,420.0,1140.0,420.0,1020.0,420.0,900.0,-1.0,-1.0,False,"[32.7881925, 34.9679958]",5.670457975986278,1535.0,22,129,3,32,1,12,בתי קפה,False,84.87
True,False,False,False,True,False,False,True,True,True,True,False,True,2.0,420.0,1200.0,420.0,1200.0,420.0,840.0,-1.0,-1.0,False,"[32.7837174, 34.9608968]",5.670457975986278,802.7227171314742,9,29,0,7,0,9,בתי קפה,False,78.0
True,False,False,False,False,False,False,False,False,True,False,False,True,2.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.797495, 34.983513]",0.0,1489.4,7,50,10,37,4,27,,False,56.179
True,True,False,False,False,False,False,False,False,True,False,False,False,2.0,420.0,1080.0,420.0,1080.0,420.0,960.0,-1.0,-1.0,False,"[32.7998447, 34.9847871]",0.0,1417.608,11,54,6,71,1,28,,,58.801
True,False,False,True,True,True,False,True,True,True,True,False,True,2.0,420.0,1080.0,420.0,1080.0,420.0,870.0,480.0,870.0,True,"[32.7968968, 34.9837461]",0.0,1483.0,15,48,13,33,4,28,בתי קפה,False,83.966
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,420.0,1140.0,420.0,1140.0,420.0,870.0,-1.0,-1.0,False,"[32.7963392, 34.9840081]",5.670457975986278,1572.0,19,47,16,31,1,24,פיצריות,False,63.051
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7960559, 34.9843151]",5.670457975986278,1480.5,18,45,9,31,1,22,בתי קפה,,41.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7904449, 34.9866824]",5.670457975986278,1480.5,13,58,7,26,4,22,,,51.25
True,False,False,False,True,True,False,True,False,True,True,False,True,2.0,420.0,1140.0,420.0,1140.0,420.0,960.0,510.0,1140.0,True,"[32.8039571, 34.9874606]",0.0,1332.0,21,70,23,63,6,29,,False,88.0
True,False,False,False,False,False,False,False,False,False,False,False,True,2.0,510.0,960.0,510.0,960.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7716361, 34.9720312]",5.670457975986278,802.7227171314742,8,51,2,10,0,8,פיצריות,False,53.998
True,True,False,False,False,False,False,False,False,True,False,True,True,2.0,480.0,960.0,480.0,960.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7716361, 34.9720312]",5.670457975986278,802.7227171314742,8,51,2,10,0,8,בתי קפה,,88.374
True,True,True,False,False,False,False,False,False,True,False,False,False,2.0,510.0,1410.0,510.0,1410.0,510.0,840.0,-1.0,-1.0,False,"[32.7660821, 34.9641217]",0.0,763.5,9,54,2,10,2,16,גלידריות,False,85.021
False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.7887077, 34.9864733]",0.0,1480.5,18,105,2,30,1,29,,False,59.131
True,False,True,True,True,True,False,True,True,True,False,False,True,2.0,450.0,1380.0,450.0,1380.0,420.0,1500.0,480.0,1380.0,True,"[32.7853855, 34.9862011]",0.0,1515.6,18,110,7,26,3,26,בתי קפה,False,92.0
True,False,False,False,False,False,False,False,False,True,False,False,False,1.0,360.0,1200.0,360.0,1200.0,360.0,1200.0,360.0,1170.0,True,"[32.7847203, 34.9861041]",0.0,1515.6,43,96,9,22,4,28,סנדוויץ' בר,False,89.895
True,True,True,True,True,True,True,True,True,True,False,False,True,2.0,510.0,1380.0,510.0,1380.0,480.0,1440.0,510.0,1380.0,True,"[32.788401, 34.986775]",0.0,1480.5,15,108,3,31,2,31,,False,84.0
True,False,False,False,True,False,False,False,False,True,False,False,False,2.0,540.0,1380.0,450.0,1380.0,450.0,1380.0,450.0,1380.0,True,"[32.7849841, 34.9864157]",0.0,1515.6,50,98,12,22,5,26,,False,60.021
True,False,False,False,True,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7845449, 34.9871528]",0.0,1515.6,35,95,7,22,4,25,מסעדה דרום אמריקאית,False,74.52
True,False,False,False,True,False,False,False,False,False,False,False,False,2.0,420.0,1080.0,420.0,1080.0,420.0,1080.0,-1.0,-1.0,True,"[32.7894497, 34.9900295]",5.670457975986278,1480.5,2,53,0,16,1,27,בתי קפה,False,54.805
True,False,False,True,True,False,False,True,False,True,False,False,False,2.0,480.0,1200.0,480.0,1200.0,480.0,1200.0,-1.0,-1.0,True,"[32.8209104, 34.9955709]",0.576,391.448,17,59,4,122,0,37,,False,94.356
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8198293, 34.9959872]",0.535,389.923,5,61,18,148,2,37,בתי קפה,,51.25
True,False,False,False,False,False,False,False,False,False,False,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8209137, 34.9968034]",0.0,359.5,21,56,13,118,4,34,,False,71.512
True,True,False,False,False,False,False,False,False,True,True,False,True,2.0,450.0,1110.0,450.0,1110.0,480.0,1020.0,600.0,960.0,True,"[32.8201905, 34.9964979]",1.8,392.0,19,56,25,138,3,32,בתי קפה,False,96.0
True,False,False,False,True,False,False,True,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8208738, 34.9968349]",0.0,359.5,22,56,15,116,4,34,בתי קפה,True,47.248
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,420.0,1200.0,420.0,1200.0,420.0,1200.0,420.0,1200.0,True,"[32.8185155, 34.9959845]",0.62,459.571,0,74,1,154,2,36,,False,65.701
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,480.0,1080.0,480.0,1080.0,570.0,900.0,-1.0,-1.0,False,"[32.82065, 34.9976065]",0.542,388.755,29,56,18,121,2,28,בתי קפה,,35.47
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,480.0,1170.0,480.0,1170.0,480.0,1170.0,480.0,1170.0,True,"[32.8140094, 34.9937078]",32.804,323.0,0,74,5,91,2,41,,False,84.332
True,True,True,True,True,True,True,True,False,True,True,True,True,2.0,420.0,1500.0,420.0,1500.0,1050.0,1620.0,600.0,1500.0,True,"[32.8207003, 34.9983417]",0.582,380.489,27,58,10,117,0,25,מסעדה אסייאתית,False,52.498
True,False,False,True,True,True,True,True,True,True,True,False,True,1.0,450.0,960.0,450.0,960.0,450.0,900.0,-1.0,-1.0,False,"[32.8103444, 34.9915941]",48.573,401.0,0,6,1,43,2,39,בתי קפה,False,90.0
True,False,False,False,False,False,False,False,False,True,True,False,False,2.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.8046878, 34.9876409]",0.0,1332.0,27,62,13,63,3,29,בתי קפה,False,73.735
True,False,True,True,True,True,True,True,True,True,True,True,True,2.0,480.0,1140.0,480.0,1140.0,480.0,840.0,-1.0,-1.0,False,"[32.8046531, 34.9880218]",0.0,1332.0,21,61,11,63,3,31,בתי קפה,False,92.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,420.0,1200.0,420.0,1200.0,420.0,900.0,-1.0,-1.0,False,"[32.7940463, 34.989571]",5.670457975986278,1480.5,2,29,10,16,0,25,בתי קפה,False,42.994
True,True,True,False,True,True,False,True,False,True,True,True,False,2.0,480.0,1350.0,480.0,1350.0,480.0,810.0,-1.0,-1.0,False,"[32.7627492, 34.974003]",2.351,657.297,8,85,4,34,0,20,בתי קפה,False,85.984
True,False,False,False,True,False,True,False,False,True,True,False,True,1.0,420.0,1230.0,420.0,1230.0,420.0,870.0,-1.0,-1.0,False,"[32.7743978, 34.9928152]",5.670457975986278,1562.0,0,4,0,1,1,16,בתי קפה,False,87.927
True,False,False,False,True,False,False,False,False,False,False,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7669463, 34.9926002]",5.670457975986278,1622.0,2,10,0,1,2,11,בתי קפה,False,91.708
True,True,False,False,True,True,True,True,False,True,True,True,True,2.0,390.0,1200.0,390.0,1200.0,390.0,900.0,-1.0,-1.0,False,"[32.7689311, 35.003692]",0.0,1384.625,6,14,1,2,1,20,חומוסייה,False,90.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,465.0,840.0,465.0,840.0,480.0,840.0,-1.0,-1.0,False,"[32.7268832, 34.9618011]",5.670457975986278,802.7227171314742,0,0,0,0,0,0,בתי קפה,,94.945
True,True,False,False,False,False,False,False,False,True,False,True,False,2.0,480.0,1200.0,480.0,1200.0,480.0,780.0,-1.0,-1.0,False,"[32.7651997, 35.0140962]",0.0,1384.625,0,11,0,6,1,20,מסעדה אסייאתית,False,51.25
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.7732794, 35.0130904]",5.670457975986278,1510.0,9,16,2,3,3,18,בתי קפה,,30.75
True,False,False,False,True,False,False,False,False,True,True,False,False,2.0,480.0,1320.0,480.0,1320.0,480.0,960.0,-1.0,-1.0,False,"[32.8202542, 34.998271]",0.0,359.5,28,60,11,129,0,28,בתי קפה,False,62.81
True,False,False,False,True,True,False,True,False,True,True,True,False,2.0,405.0,960.0,405.0,960.0,420.0,750.0,-1.0,-1.0,False,"[32.8202076, 34.9984045]",0.0,359.5,25,63,14,129,1,29,פיצריות,False,90.0
True,False,False,True,True,False,True,True,False,True,False,False,False,2.0,-1.0,-1.0,420.0,1440.0,420.0,1440.0,720.0,1440.0,True,"[32.8200992, 34.9990954]",0.521,375.095,13,64,19,128,4,27,מסעדה איטלקית,False,53.998
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,540.0,1320.0,540.0,1320.0,540.0,960.0,-1.0,-1.0,False,"[32.819606, 34.9986849]",0.0,359.5,10,65,15,136,3,31,,False,46.698
True,False,False,False,False,False,False,False,False,True,True,False,True,2.0,420.0,1080.0,420.0,1080.0,420.0,960.0,-1.0,-1.0,False,"[32.8186999, 34.998317]",0.538,377.988,0,75,8,162,2,35,,,96.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,600.0,1560.0,600.0,1560.0,600.0,1560.0,600.0,1560.0,True,"[32.816074, 34.9960389]",6.685,332.353,0,80,1,158,1,44,,False,52.515
True,False,False,True,False,False,True,True,False,True,False,False,True,2.0,480.0,1440.0,480.0,1440.0,480.0,1440.0,900.0,1440.0,True,"[32.8184146, 34.9991808]",0.505,361.598,0,77,6,151,1,35,,False,89.968
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.817599, 34.9985144]",0.512,350.763,0,87,3,174,1,39,בתי קפה,True,52.515
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8181599, 34.9992285]",0.505,355.269,0,77,8,155,4,34,,,58.34
True,False,False,True,True,True,True,True,True,True,True,True,True,2.0,480.0,1440.0,480.0,1440.0,480.0,1440.0,540.0,1440.0,True,"[32.8098733, 34.9925678]",44.37,401.0,0,7,6,52,3,42,בתי קפה,False,90.0
True,False,False,True,False,False,False,False,False,True,True,False,False,1.0,660.0,1440.0,660.0,1440.0,660.0,1440.0,660.0,1440.0,True,"[32.8097763, 34.993343]",41.671,401.0,0,24,8,65,2,46,,False,89.431
True,False,True,True,True,True,True,True,True,True,False,False,True,2.0,1080.0,1440.0,1080.0,1440.0,1080.0,1500.0,1200.0,1440.0,True,"[32.809582, 34.993365]",41.671,401.0,0,15,9,63,1,45,בתי קפה,False,87.962
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8094721, 34.9939142]",41.48,401.0,0,33,7,74,2,48,בתי קפה,False,69.167
True,False,False,True,True,True,True,True,False,True,False,False,False,1.0,480.0,1440.0,480.0,1440.0,480.0,1440.0,480.0,1440.0,True,"[32.8094721, 34.9939142]",41.48,401.0,0,33,7,74,2,48,,False,90.0
True,False,False,False,False,False,False,False,False,True,False,True,False,2.0,420.0,1020.0,420.0,1020.0,480.0,900.0,480.0,900.0,True,"[32.8091901, 34.9942718]",41.48,401.0,0,28,3,73,2,48,בתי קפה,False,54.983
True,False,False,True,True,True,True,True,False,True,False,False,True,1.0,480.0,1560.0,480.0,1560.0,480.0,1560.0,480.0,1560.0,True,"[32.807852, 34.995198]",38.825,273.346,0,26,3,55,3,42,,False,88.0
True,False,False,True,True,True,True,True,False,True,True,False,True,2.0,540.0,1380.0,540.0,1440.0,540.0,1440.0,540.0,1440.0,True,"[32.8082553, 34.9951807]",40.959,401.0,0,34,2,62,2,46,בתי קפה,False,88.0
True,False,False,False,False,False,False,False,False,True,True,False,True,2.0,540.0,1260.0,540.0,1260.0,540.0,870.0,-1.0,-1.0,False,"[32.7949934, 34.9966651]",5.670457975986278,1590.0,5,19,1,2,1,14,בתי קפה,False,78.583
True,False,False,False,True,True,False,True,True,True,True,False,False,1.0,510.0,1020.0,510.0,1020.0,510.0,690.0,-1.0,-1.0,False,"[32.7843442, 35.0082038]",5.670457975986278,1503.0,1,15,0,1,3,24,בתי קפה,True,90.0
True,False,False,False,False,False,False,False,False,True,True,False,False,1.0,485.0,1320.0,450.0,1320.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7621909, 35.019002]",0.0,1384.625,1,3,1,3,2,13,בתי קפה,,71.947
True,False,False,False,True,True,False,True,True,True,True,False,False,2.0,420.0,1200.0,420.0,1200.0,420.0,780.0,-1.0,-1.0,False,"[32.7620624, 35.019849]",0.0,1384.625,1,3,1,4,0,13,מסעדה אסייאתית,False,71.721
True,False,False,False,False,False,False,False,True,True,True,False,False,2.0,420.0,1080.0,420.0,1080.0,-1.0,-1.0,-1.0,-1.0,False,"[32.7604837, 35.0210067]",0.0,1384.625,0,3,1,5,1,8,,,57.447
True,True,False,False,False,False,False,False,False,True,False,True,False,2.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.7796757, 35.0145802]",26.44,1167.0,0,49,0,25,3,26,,False,52.498
True,False,False,False,True,False,False,False,False,True,False,False,True,2.0,420.0,1140.0,420.0,1140.0,420.0,930.0,-1.0,-1.0,False,"[32.8178167, 34.9998031]",0.501,353.806,0,71,15,145,6,32,בתי קפה,,85.424
True,False,False,False,True,False,False,False,False,True,True,False,True,1.0,420.0,1140.0,420.0,1140.0,420.0,960.0,-1.0,-1.0,False,"[32.8177126, 34.9996261]",0.501,354.257,0,76,15,146,5,34,,,78.939
True,False,True,True,True,True,True,True,True,True,True,False,True,2.0,450.0,1140.0,450.0,1140.0,450.0,1140.0,540.0,1140.0,True,"[32.8183707, 35.0010076]",0.508,369.399,0,54,12,132,3,27,בתי קפה,False,86.0
True,False,False,False,False,False,False,False,False,True,False,False,False,1.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8169464, 34.9999338]",0.497,338.176,0,80,18,144,3,34,קונדיטוריה ומאפיות,False,51.25
True,False,False,False,True,True,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.816315, 34.999206]",2.23,338.5,0,108,8,172,1,42,מטבח ביתי,True,79.5
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,600.0,1620.0,600.0,1620.0,600.0,1620.0,600.0,1620.0,True,"[32.814702, 34.9969127]",23.696,255.331,13,68,5,136,4,45,,False,78.614
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,525.0,1350.0,525.0,1350.0,525.0,1350.0,570.0,1350.0,True,"[32.8131189, 34.9952943]",26.706,203.0,2,73,15,115,6,42,פיצריות,False,53.743
True,False,False,False,True,False,False,True,False,True,True,False,False,2.0,240.0,840.0,240.0,840.0,240.0,840.0,-1.0,-1.0,False,"[32.8127728, 34.9954416]",29.451,203.0,0,70,14,112,6,47,בתי קפה,False,94.0
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,660.0,1350.0,660.0,1350.0,540.0,870.0,-1.0,-1.0,False,"[32.8129575, 34.9957654]",48.78,120.5,3,68,16,114,6,46,בתי קפה,False,31.499
True,True,False,False,True,False,False,True,False,True,False,False,False,2.0,420.0,1140.0,420.0,1140.0,420.0,1170.0,420.0,1140.0,True,"[32.8141406, 34.996921]",23.696,203.0,21,67,10,128,4,45,,False,47.248
True,False,False,False,True,False,False,False,False,True,False,False,True,1.0,420.0,1140.0,420.0,1140.0,420.0,1140.0,420.0,1140.0,True,"[32.8141406, 34.996921]",23.696,203.0,21,67,10,128,4,45,,False,81.988
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,450.0,1050.0,450.0,1170.0,450.0,990.0,-1.0,-1.0,False,"[32.8120403, 34.9967883]",29.181,230.393,16,62,9,116,6,44,,,50.518
True,True,False,False,False,False,False,False,False,True,False,False,False,2.0,540.0,1440.0,540.0,1440.0,540.0,1440.0,660.0,1440.0,True,"[32.8088992, 34.9987012]",34.934,198.107,0,63,5,95,3,42,,False,43.987
True,False,False,True,True,True,True,True,False,True,True,True,True,2.0,480.0,1320.0,480.0,1320.0,480.0,870.0,1170.0,1380.0,False,"[32.7894556, 35.0071299]",26.44,1119.25,33,68,21,27,0,23,בתי קפה,False,76.0
True,False,False,False,False,False,False,False,False,True,True,False,True,1.0,630.0,1320.0,630.0,1320.0,630.0,900.0,1140.0,1380.0,False,"[32.7898377, 35.0074511]",26.44,1119.25,46,66,24,27,0,23,בתי קפה,False,70.311
True,False,True,True,True,True,True,True,True,True,True,False,True,2.0,510.0,1260.0,510.0,1260.0,510.0,840.0,1260.0,1440.0,False,"[32.7899609, 35.0076223]",26.44,1119.25,51,75,25,28,0,22,בתי קפה,False,78.0
True,True,True,True,True,True,True,True,True,True,True,False,True,2.0,570.0,1350.0,570.0,1350.0,510.0,1380.0,570.0,1380.0,True,"[32.7893224, 35.0081227]",26.44,1119.25,57,64,24,27,2,26,בתי קפה,False,76.0
