station_id,geo_location
1382,"{'lat': 32.820481, 'lng': 34.958001}"
11430,"{'lat': 32.81117, 'lng': 34.983355}"
11432,"{'lat': 32.813999, 'lng': 34.980377}"
11441,"{'lat': 32.815589, 'lng': 34.966681}"
11243,"{'lat': 32.83419, 'lng': 35.057513}"
11349,"{'lat': 32.827122, 'lng': 34.975165}"
11354,"{'lat': 32.821334, 'lng': 34.981793}"
11401,"{'lat': 32.797405, 'lng': 35.013574}"
11270,"{'lat': 32.833587, 'lng': 35.05706}"
11340,"{'lat': 32.828956, 'lng': 34.978503}"
11238,"{'lat': 32.833012, 'lng': 35.059863}"
11333,"{'lat': 32.814474, 'lng': 34.993305}"
11377,"{'lat': 32.784093, 'lng': 35.013023}"
11128,"{'lat': 32.802481, 'lng': 34.987568}"
11391,"{'lat': 32.786, 'lng': 35.017527}"
11434,"{'lat': 32.81357, 'lng': 34.959171}"
11468,"{'lat': 32.796963, 'lng': 34.979499}"
11475,"{'lat': 32.797593, 'lng': 34.981135}"
11485,"{'lat': 32.767468, 'lng': 34.994556}"
11488,"{'lat': 32.766505, 'lng': 35.009326}"
11462,"{'lat': 32.787876, 'lng': 34.991582}"
11413,"{'lat': 32.786473, 'lng': 35.019224}"
11420,"{'lat': 32.793858, 'lng': 35.013897}"
11446,"{'lat': 32.81613, 'lng': 34.980551}"
11396,"{'lat': 32.79709, 'lng': 35.012595}"
11410,"{'lat': 32.792596, 'lng': 35.013759}"
13690,"{'lat': 32.78479, 'lng': 35.004872}"
10732,"{'lat': 32.802726, 'lng': 34.980587}"
10744,"{'lat': 32.801565, 'lng': 34.979604}"
11388,"{'lat': 32.778791, 'lng': 35.006737}"
11075,"{'lat': 32.792464, 'lng': 35.009195}"
11087,"{'lat': 32.824093, 'lng': 35.071889}"
11107,"{'lat': 32.819481, 'lng': 35.07342}"
11334,"{'lat': 32.809676, 'lng': 34.993313}"
11338,"{'lat': 32.808809, 'lng': 34.995779}"
11346,"{'lat': 32.820688, 'lng': 34.992913}"
11353,"{'lat': 32.82307, 'lng': 34.980193}"
11358,"{'lat': 32.826993, 'lng': 34.975597}"
11370,"{'lat': 32.816391, 'lng': 34.991008}"
11375,"{'lat': 32.800316, 'lng': 34.999102}"
11378,"{'lat': 32.789008, 'lng': 35.015045}"
11214,"{'lat': 32.800653, 'lng': 34.994685}"
11129,"{'lat': 32.766579, 'lng': 35.013972}"
10979,"{'lat': 32.807614, 'lng': 34.979016}"
11037,"{'lat': 32.812724, 'lng': 34.980056}"
10873,"{'lat': 32.773719, 'lng': 35.013158}"
11236,"{'lat': 32.827941, 'lng': 35.060785}"
11269,"{'lat': 32.835544, 'lng': 35.054659}"
11272,"{'lat': 32.829142, 'lng': 35.058957}"
11360,"{'lat': 32.827776, 'lng': 34.976005}"
11392,"{'lat': 32.782161, 'lng': 35.013185}"
11394,"{'lat': 32.794811, 'lng': 35.006584}"
11403,"{'lat': 32.80382, 'lng': 34.998996}"
11404,"{'lat': 32.805342, 'lng': 34.998254}"
11405,"{'lat': 32.807135, 'lng': 34.995565}"
11418,"{'lat': 32.790111, 'lng': 35.018268}"
11422,"{'lat': 32.820566, 'lng': 34.963235}"
11424,"{'lat': 32.819467, 'lng': 34.96111}"
11427,"{'lat': 32.800501, 'lng': 34.994909}"
11431,"{'lat': 32.81311, 'lng': 34.981533}"
11433,"{'lat': 32.817664, 'lng': 34.961569}"
11440,"{'lat': 32.816314, 'lng': 34.963507}"
11444,"{'lat': 32.815795, 'lng': 34.97695}"
11447,"{'lat': 32.821336, 'lng': 34.964059}"
11449,"{'lat': 32.819897, 'lng': 34.961474}"
11450,"{'lat': 32.825964, 'lng': 34.962807}"
11458,"{'lat': 32.814832, 'lng': 34.973863}"
11463,"{'lat': 32.788827, 'lng': 34.993087}"
11464,"{'lat': 32.787137, 'lng': 34.993849}"
11465,"{'lat': 32.784475, 'lng': 34.99638}"
11471,"{'lat': 32.791813, 'lng': 34.986308}"
11479,"{'lat': 32.79989, 'lng': 34.98473}"
11483,"{'lat': 32.811826, 'lng': 34.958463}"
13383,"{'lat': 32.815536, 'lng': 34.962389}"
13400,"{'lat': 32.797366, 'lng': 34.999504}"
29912,"{'lat': 32.808122, 'lng': 35.064858}"
29897,"{'lat': 32.807637, 'lng': 35.063541}"
29896,"{'lat': 32.827193, 'lng': 34.983527}"
29885,"{'lat': 32.810073, 'lng': 35.068849}"
29877,"{'lat': 32.813426, 'lng': 35.072874}"
29869,"{'lat': 32.817728, 'lng': 35.076859}"
29862,"{'lat': 32.817125, 'lng': 35.076718}"
29909,"{'lat': 32.799911, 'lng': 35.050728}"
29904,"{'lat': 32.797379, 'lng': 35.046924}"
30984,"{'lat': 32.809163, 'lng': 35.001589}"
30986,"{'lat': 32.81204, 'lng': 34.999064}"
30991,"{'lat': 32.804102, 'lng': 34.986802}"
30994,"{'lat': 32.804361, 'lng': 34.987482}"
31000,"{'lat': 32.809842, 'lng': 34.997018}"
31004,"{'lat': 32.802312, 'lng': 34.984321}"
31006,"{'lat': 32.807946, 'lng': 34.990139}"
29587,"{'lat': 32.812081, 'lng': 34.997157}"
29599,"{'lat': 32.826678, 'lng': 34.983518}"
29595,"{'lat': 32.814011, 'lng': 34.99659}"
29589,"{'lat': 32.822683, 'lng': 34.993678}"
29597,"{'lat': 32.817289, 'lng': 34.999841}"
29588,"{'lat': 32.81815, 'lng': 35.000376}"
29855,"{'lat': 32.80382, 'lng': 35.007772}"
29856,"{'lat': 32.821458, 'lng': 34.990856}"
29857,"{'lat': 32.820952, 'lng': 34.996885}"
1382,"{'lat': 32.820481, 'lng': 34.958001}"
29873,"{'lat': 32.801394, 'lng': 35.011027}"
29874,"{'lat': 32.815996, 'lng': 35.00104}"
29882,"{'lat': 32.805039, 'lng': 35.004109}"
29884,"{'lat': 32.798734, 'lng': 35.017766}"
29895,"{'lat': 32.823582, 'lng': 34.992861}"
29899,"{'lat': 32.800626, 'lng': 35.012828}"
29901,"{'lat': 32.805159, 'lng': 35.010521}"
29911,"{'lat': 32.828516, 'lng': 34.982978}"
29932,"{'lat': 32.810307, 'lng': 34.998471}"
29934,"{'lat': 32.84059, 'lng': 35.068567}"
29389,"{'lat': 32.788967, 'lng': 34.96628}"
29947,"{'lat': 32.824751, 'lng': 34.98431}"
31359,"{'lat': 32.830635, 'lng': 34.968448}"
11116,"{'lat': 32.798356, 'lng': 34.974507}"
11067,"{'lat': 32.766805, 'lng': 35.011803}"
11080,"{'lat': 32.841363, 'lng': 35.07166}"
11091,"{'lat': 32.80685, 'lng': 34.966857}"
11092,"{'lat': 32.805563, 'lng': 34.96947}"
11034,"{'lat': 32.803731, 'lng': 34.999582}"
11230,"{'lat': 32.80442, 'lng': 35.002208}"
11168,"{'lat': 32.7777, 'lng': 34.990217}"
11004,"{'lat': 32.776784, 'lng': 34.993929}"
11229,"{'lat': 32.801865, 'lng': 35.00158}"
11158,"{'lat': 32.780776, 'lng': 34.997338}"
11134,"{'lat': 32.803837, 'lng': 34.972844}"
11130,"{'lat': 32.768001, 'lng': 35.012799}"
11045,"{'lat': 32.790386, 'lng': 35.020165}"
11040,"{'lat': 32.789419, 'lng': 35.018871}"
10916,"{'lat': 32.801647, 'lng': 34.976062}"
11059,"{'lat': 32.817405, 'lng': 34.974695}"
11140,"{'lat': 32.817496, 'lng': 34.971872}"
11154,"{'lat': 32.818449, 'lng': 34.975524}"
11039,"{'lat': 32.786536, 'lng': 35.019804}"
11232,"{'lat': 32.807326, 'lng': 35.015469}"
11233,"{'lat': 32.809057, 'lng': 35.014982}"
11234,"{'lat': 32.809067, 'lng': 35.015065}"
11256,"{'lat': 32.8184, 'lng': 35.068638}"
11263,"{'lat': 32.805441, 'lng': 35.001474}"
11267,"{'lat': 32.832682, 'lng': 35.052985}"
11273,"{'lat': 32.830712, 'lng': 35.058481}"
11328,"{'lat': 32.832046, 'lng': 34.980313}"
11336,"{'lat': 32.811721, 'lng': 34.99063}"
11339,"{'lat': 32.823069, 'lng': 34.971968}"
11341,"{'lat': 32.779142, 'lng': 35.004861}"
11343,"{'lat': 32.772106, 'lng': 35.006166}"
11350,"{'lat': 32.806801, 'lng': 34.993258}"
11351,"{'lat': 32.805749, 'lng': 34.995019}"
11362,"{'lat': 32.825227, 'lng': 34.980759}"
11363,"{'lat': 32.824039, 'lng': 34.982197}"
11366,"{'lat': 32.824084, 'lng': 34.982104}"
11372,"{'lat': 32.811565, 'lng': 34.992557}"
11373,"{'lat': 32.812022, 'lng': 34.993653}"
11381,"{'lat': 32.784018, 'lng': 35.021658}"
11384,"{'lat': 32.769873, 'lng': 35.006921}"
11386,"{'lat': 32.767926, 'lng': 35.000484}"
30996,"{'lat': 32.804591, 'lng': 34.987788}"
30990,"{'lat': 32.802909, 'lng': 34.98617}"
30987,"{'lat': 32.803507, 'lng': 34.986761}"
30998,"{'lat': 32.801887, 'lng': 34.983861}"
30999,"{'lat': 32.816266, 'lng': 35.003215}"
31003,"{'lat': 32.812463, 'lng': 34.994974}"
13261,"{'lat': 32.774244, 'lng': 35.011398}"
31211,"{'lat': 32.805962, 'lng': 35.056514}"
30610,"{'lat': 32.786944, 'lng': 35.029293}"
5930,"{'lat': 32.817473, 'lng': 34.999419}"
5932,"{'lat': 32.819548, 'lng': 34.999714}"
6065,"{'lat': 32.778372, 'lng': 35.005156}"
1810,"{'lat': 32.780859, 'lng': 34.983423}"
1814,"{'lat': 32.809815, 'lng': 34.994436}"
1822,"{'lat': 32.817199, 'lng': 34.992884}"
2259,"{'lat': 32.777565, 'lng': 34.999}"
2307,"{'lat': 32.831831, 'lng': 34.974543}"
126,"{'lat': 32.821881, 'lng': 35.070428}"
65,"{'lat': 32.786326, 'lng': 34.982104}"
116,"{'lat': 32.818459, 'lng': 34.965549}"
123,"{'lat': 32.783523, 'lng': 35.015002}"
140,"{'lat': 32.819871, 'lng': 34.975013}"
159,"{'lat': 32.824152, 'lng': 35.068512}"
167,"{'lat': 32.824258, 'lng': 35.068591}"
110,"{'lat': 32.810748, 'lng': 34.958816}"
111,"{'lat': 32.805062, 'lng': 34.980846}"
175,"{'lat': 32.769026, 'lng': 35.010804}"
16672,"{'lat': 32.822344, 'lng': 34.997205}"
261,"{'lat': 32.777669, 'lng': 35.002892}"
4231,"{'lat': 32.81759, 'lng': 35.071565}"
5026,"{'lat': 32.819698, 'lng': 34.969943}"
5028,"{'lat': 32.80276, 'lng': 35.007078}"
5039,"{'lat': 32.799353, 'lng': 34.996382}"
5050,"{'lat': 32.828952, 'lng': 34.971863}"
5056,"{'lat': 32.831494, 'lng': 35.066262}"
10859,"{'lat': 32.766852, 'lng': 34.990671}"
10867,"{'lat': 32.806369, 'lng': 34.980673}"
30755,"{'lat': 32.831654, 'lng': 34.985132}"
30757,"{'lat': 32.830805, 'lng': 34.985352}"
31431,"{'lat': 32.838067, 'lng': 35.066822}"
4379,"{'lat': 32.799505, 'lng': 35.000715}"
4393,"{'lat': 32.818774, 'lng': 35.07487}"
4396,"{'lat': 32.78705, 'lng': 35.012148}"
4852,"{'lat': 32.785237, 'lng': 34.986546}"
10890,"{'lat': 32.794802, 'lng': 34.995735}"
6312,"{'lat': 32.778545, 'lng': 34.983282}"
6313,"{'lat': 32.775524, 'lng': 34.991332}"
6344,"{'lat': 32.813505, 'lng': 34.975559}"
6297,"{'lat': 32.809031, 'lng': 34.984058}"
6308,"{'lat': 32.796717, 'lng': 35.01917}"
23412,"{'lat': 32.758433, 'lng': 35.021152}"
23421,"{'lat': 32.793056, 'lng': 34.957699}"
23458,"{'lat': 32.792925, 'lng': 35.021997}"
10888,"{'lat': 32.794351, 'lng': 34.993657}"
5027,"{'lat': 32.779287, 'lng': 35.009962}"
5029,"{'lat': 32.78272, 'lng': 35.0251}"
5041,"{'lat': 32.832114, 'lng': 34.983008}"
29871,"{'lat': 32.831141, 'lng': 35.064047}"
29870,"{'lat': 32.82854, 'lng': 35.062742}"
30652,"{'lat': 32.787092, 'lng': 35.02928}"
29928,"{'lat': 32.834618, 'lng': 35.065465}"
30972,"{'lat': 32.81227, 'lng': 35.039591}"
30973,"{'lat': 32.819984, 'lng': 35.038494}"
30974,"{'lat': 32.811662, 'lng': 35.039148}"
30976,"{'lat': 32.817632, 'lng': 35.039034}"
30982,"{'lat': 32.806796, 'lng': 35.03983}"
30989,"{'lat': 32.822742, 'lng': 34.98819}"
30995,"{'lat': 32.804806, 'lng': 34.992594}"
31005,"{'lat': 32.803464, 'lng': 34.986897}"
23463,"{'lat': 32.790432, 'lng': 35.024701}"
29571,"{'lat': 32.803164, 'lng': 35.010996}"
22317,"{'lat': 32.7906, 'lng': 35.0206}"
22476,"{'lat': 32.790251, 'lng': 35.024051}"
22477,"{'lat': 32.830322, 'lng': 34.984409}"
22500,"{'lat': 32.807859, 'lng': 35.057807}"
22769,"{'lat': 32.785056, 'lng': 34.963975}"
22784,"{'lat': 32.810507, 'lng': 34.960792}"
22996,"{'lat': 32.758657, 'lng': 35.022003}"
23045,"{'lat': 32.804831, 'lng': 35.04772}"
22968,"{'lat': 32.792612, 'lng': 35.034601}"
22998,"{'lat': 32.790813, 'lng': 35.035786}"
31398,"{'lat': 32.807794, 'lng': 35.000862}"
22958,"{'lat': 32.831189, 'lng': 34.967202}"
23088,"{'lat': 32.804548, 'lng': 34.957371}"
23094,"{'lat': 32.802379, 'lng': 34.957444}"
10777,"{'lat': 32.807527, 'lng': 34.994425}"
11164,"{'lat': 32.785086, 'lng': 34.980782}"
10778,"{'lat': 32.809996, 'lng': 34.990018}"
13295,"{'lat': 32.776038, 'lng': 35.027229}"
2608,"{'lat': 32.833364, 'lng': 35.069718}"
2612,"{'lat': 32.783918, 'lng': 34.994424}"
2641,"{'lat': 32.832066, 'lng': 34.981408}"
2638,"{'lat': 32.79571, 'lng': 35.008431}"
2640,"{'lat': 32.786343, 'lng': 35.015703}"
2643,"{'lat': 32.823977, 'lng': 34.97075}"
2649,"{'lat': 32.765395, 'lng': 35.01376}"
2651,"{'lat': 32.808958, 'lng': 34.961897}"
2654,"{'lat': 32.822859, 'lng': 34.959417}"
2655,"{'lat': 32.817294, 'lng': 34.978258}"
2658,"{'lat': 32.820985, 'lng': 34.986676}"
2660,"{'lat': 32.817586, 'lng': 34.977032}"
2663,"{'lat': 32.83177, 'lng': 34.974264}"
22254,"{'lat': 32.792958, 'lng': 35.03426}"
22255,"{'lat': 32.79338, 'lng': 35.035184}"
22285,"{'lat': 32.789448, 'lng': 35.028882}"
22286,"{'lat': 32.781301, 'lng': 35.02822}"
22302,"{'lat': 32.817941, 'lng': 34.970497}"
22347,"{'lat': 32.782173, 'lng': 34.996186}"
22256,"{'lat': 32.797398, 'lng': 34.96704}"
22333,"{'lat': 32.830337, 'lng': 34.984193}"
22348,"{'lat': 32.830744, 'lng': 34.982832}"
22349,"{'lat': 32.830688, 'lng': 34.982794}"
1108,"{'lat': 32.780045, 'lng': 34.998257}"
1110,"{'lat': 32.825733, 'lng': 35.07019}"
1118,"{'lat': 32.821611, 'lng': 35.078235}"
1121,"{'lat': 32.818518, 'lng': 34.981465}"
1129,"{'lat': 32.827502, 'lng': 35.061701}"
1128,"{'lat': 32.825405, 'lng': 35.069411}"
1138,"{'lat': 32.78307, 'lng': 35.023575}"
1140,"{'lat': 32.779127, 'lng': 35.010135}"
1131,"{'lat': 32.813078, 'lng': 35.000935}"
1100,"{'lat': 32.802263, 'lng': 34.997812}"
1103,"{'lat': 32.803655, 'lng': 34.996989}"
1107,"{'lat': 32.783515, 'lng': 34.989063}"
13390,"{'lat': 32.795462, 'lng': 35.021981}"
13401,"{'lat': 32.82526, 'lng': 34.978029}"
13462,"{'lat': 32.775672, 'lng': 35.027211}"
13496,"{'lat': 32.807334, 'lng': 34.967326}"
13375,"{'lat': 32.798176, 'lng': 34.987217}"
13405,"{'lat': 32.775376, 'lng': 35.010414}"
13408,"{'lat': 32.775141, 'lng': 35.009908}"
13422,"{'lat': 32.809274, 'lng': 35.024373}"
13424,"{'lat': 32.801997, 'lng': 35.019986}"
13467,"{'lat': 32.777132, 'lng': 35.019846}"
13453,"{'lat': 32.789432, 'lng': 35.030282}"
13495,"{'lat': 32.786313, 'lng': 35.005289}"
13477,"{'lat': 32.784586, 'lng': 34.986404}"
13370,"{'lat': 32.785641, 'lng': 34.96277}"
13374,"{'lat': 32.810581, 'lng': 34.96061}"
13384,"{'lat': 32.817107, 'lng': 34.959555}"
22259,"{'lat': 32.815116, 'lng': 35.065187}"
22994,"{'lat': 32.77931, 'lng': 35.013154}"
23089,"{'lat': 32.793839, 'lng': 34.956806}"
22828,"{'lat': 32.812849, 'lng': 34.960642}"
22995,"{'lat': 32.758795, 'lng': 35.021832}"
23042,"{'lat': 32.792594, 'lng': 35.008055}"
29923,"{'lat': 32.812707, 'lng': 34.996156}"
29872,"{'lat': 32.810359, 'lng': 34.999111}"
29918,"{'lat': 32.815524, 'lng': 35.074833}"
29930,"{'lat': 32.823079, 'lng': 35.058078}"
30363,"{'lat': 32.811206, 'lng': 34.994596}"
29883,"{'lat': 32.796896, 'lng': 35.045648}"
29891,"{'lat': 32.815718, 'lng': 35.001478}"
29900,"{'lat': 32.819481, 'lng': 34.999025}"
31435,"{'lat': 32.81554, 'lng': 35.074992}"
29903,"{'lat': 32.821661, 'lng': 34.996461}"
29852,"{'lat': 32.793323, 'lng': 35.032959}"
29988,"{'lat': 32.763207, 'lng': 35.016405}"
29854,"{'lat': 32.812888, 'lng': 34.995109}"
31450,"{'lat': 32.82752, 'lng': 34.983689}"
31451,"{'lat': 32.802774, 'lng': 35.008965}"
31457,"{'lat': 32.793391, 'lng': 35.038988}"
31458,"{'lat': 32.793327, 'lng': 35.038861}"
31459,"{'lat': 32.831056, 'lng': 35.063928}"
31464,"{'lat': 32.818631, 'lng': 35.000036}"
31465,"{'lat': 32.800676, 'lng': 35.012598}"
31467,"{'lat': 32.816315, 'lng': 35.003292}"
31472,"{'lat': 32.790399, 'lng': 34.965228}"
31473,"{'lat': 32.818497, 'lng': 35.06163}"
31477,"{'lat': 32.812492, 'lng': 34.997643}"
31478,"{'lat': 32.812031, 'lng': 34.997255}"
31480,"{'lat': 32.823156, 'lng': 34.992402}"
31485,"{'lat': 32.826024, 'lng': 34.959881}"
31486,"{'lat': 32.826505, 'lng': 34.960223}"
31491,"{'lat': 32.830341, 'lng': 34.975262}"
11442,"{'lat': 32.812885, 'lng': 34.988108}"
11480,"{'lat': 32.795203, 'lng': 34.988003}"
11426,"{'lat': 32.801858, 'lng': 34.991856}"
11008,"{'lat': 32.817909, 'lng': 34.987597}"
13584,"{'lat': 32.798436, 'lng': 35.02111}"
13717,"{'lat': 32.833393, 'lng': 35.053281}"
13722,"{'lat': 32.80908, 'lng': 35.026902}"
13759,"{'lat': 32.833364, 'lng': 35.052689}"
10719,"{'lat': 32.765525, 'lng': 34.985361}"
10703,"{'lat': 32.769344, 'lng': 35.006551}"
10654,"{'lat': 32.805599, 'lng': 34.981795}"
10657,"{'lat': 32.793013, 'lng': 34.9912}"
10692,"{'lat': 32.796081, 'lng': 34.991096}"
10700,"{'lat': 32.787182, 'lng': 34.984546}"
10730,"{'lat': 32.804964, 'lng': 34.977841}"
11503,"{'lat': 32.790037, 'lng': 34.987602}"
13297,"{'lat': 32.778518, 'lng': 35.027166}"
13489,"{'lat': 32.824119, 'lng': 35.064426}"
13443,"{'lat': 32.774967, 'lng': 35.022809}"
29876,"{'lat': 32.811691, 'lng': 35.071099}"
29943,"{'lat': 32.814229, 'lng': 34.956131}"
29910,"{'lat': 32.825506, 'lng': 34.983813}"
29906,"{'lat': 32.802932, 'lng': 35.053345}"
29905,"{'lat': 32.799687, 'lng': 35.050226}"
31448,"{'lat': 32.824492, 'lng': 34.984276}"
29853,"{'lat': 32.817405, 'lng': 34.99973}"
31454,"{'lat': 32.806059, 'lng': 35.056745}"
31455,"{'lat': 32.799941, 'lng': 35.050668}"
31456,"{'lat': 32.799903, 'lng': 35.05057}"
31462,"{'lat': 32.821271, 'lng': 34.996589}"
31466,"{'lat': 32.800075, 'lng': 35.013802}"
31479,"{'lat': 32.829038, 'lng': 34.980635}"
31481,"{'lat': 32.79097, 'lng': 34.962238}"
31483,"{'lat': 32.790259, 'lng': 34.962988}"
31484,"{'lat': 32.822192, 'lng': 34.956539}"
31489,"{'lat': 32.811872, 'lng': 34.956442}"
11329,"{'lat': 32.81681, 'lng': 34.990082}"
11437,"{'lat': 32.810401, 'lng': 34.972165}"
11435,"{'lat': 32.811041, 'lng': 34.970426}"
11452,"{'lat': 32.827858, 'lng': 34.963841}"
11150,"{'lat': 32.766858, 'lng': 35.003123}"
13310,"{'lat': 32.827306, 'lng': 34.987692}"
13373,"{'lat': 32.813261, 'lng': 34.958479}"
13377,"{'lat': 32.783156, 'lng': 34.997133}"
13381,"{'lat': 32.825313, 'lng': 34.969654}"
13392,"{'lat': 32.782452, 'lng': 35.017109}"
13394,"{'lat': 32.774821, 'lng': 35.025592}"
13398,"{'lat': 32.780313, 'lng': 35.008037}"
13403,"{'lat': 32.778439, 'lng': 34.998049}"
13404,"{'lat': 32.787224, 'lng': 34.999895}"
13406,"{'lat': 32.773848, 'lng': 35.009785}"
13409,"{'lat': 32.814385, 'lng': 34.997822}"
13425,"{'lat': 32.819931, 'lng': 34.984418}"
13442,"{'lat': 32.774955, 'lng': 35.025502}"
13454,"{'lat': 32.792691, 'lng': 35.03483}"
13458,"{'lat': 32.775517, 'lng': 35.027302}"
13459,"{'lat': 32.775088, 'lng': 35.027751}"
13472,"{'lat': 32.76728, 'lng': 34.992679}"
13478,"{'lat': 32.804173, 'lng': 35.011082}"
74,"{'lat': 32.822993, 'lng': 34.967451}"
162,"{'lat': 32.778726, 'lng': 35.001978}"
121,"{'lat': 32.827849, 'lng': 34.9734}"
136,"{'lat': 32.802801, 'lng': 34.99857}"
176,"{'lat': 32.785521, 'lng': 35.023694}"
13689,"{'lat': 32.786107, 'lng': 35.003246}"
13786,"{'lat': 32.789652, 'lng': 35.003296}"
13724,"{'lat': 32.821177, 'lng': 34.983956}"
13729,"{'lat': 32.810999, 'lng': 35.069147}"
13733,"{'lat': 32.787921, 'lng': 35.000205}"
13493,"{'lat': 32.822509, 'lng': 35.057912}"
13516,"{'lat': 32.821625, 'lng': 34.974131}"
13500,"{'lat': 32.825579, 'lng': 34.962433}"
13550,"{'lat': 32.815833, 'lng': 34.977583}"
10696,"{'lat': 32.782061, 'lng': 35.013235}"
13483,"{'lat': 32.805507, 'lng': 35.017684}"
13484,"{'lat': 32.805461, 'lng': 35.017903}"
11461,"{'lat': 32.820689, 'lng': 34.969394}"
11398,"{'lat': 32.797298, 'lng': 35.012303}"
11456,"{'lat': 32.802302, 'lng': 34.993144}"
11260,"{'lat': 32.79565, 'lng': 35.016804}"
11421,"{'lat': 32.819933, 'lng': 34.961191}"
11357,"{'lat': 32.825478, 'lng': 34.977895}"
11224,"{'lat': 32.812845, 'lng': 34.988512}"
11348,"{'lat': 32.815648, 'lng': 34.988764}"
11389,"{'lat': 32.779701, 'lng': 35.005857}"
11271,"{'lat': 32.835327, 'lng': 35.058455}"
11393,"{'lat': 32.781459, 'lng': 35.013716}"
13683,"{'lat': 32.784017, 'lng': 35.00377}"
11163,"{'lat': 32.785332, 'lng': 34.977995}"
10734,"{'lat': 32.803272, 'lng': 34.975739}"
10965,"{'lat': 32.794776, 'lng': 35.019857}"
11549,"{'lat': 32.793017, 'lng': 35.01987}"
10779,"{'lat': 32.820093, 'lng': 34.99428}"
11495,"{'lat': 32.784187, 'lng': 34.986684}"
11143,"{'lat': 32.818233, 'lng': 34.972531}"
11528,"{'lat': 32.779629, 'lng': 35.01405}"
11022,"{'lat': 32.818522, 'lng': 34.976474}"
11072,"{'lat': 32.786858, 'lng': 35.021096}"
11399,"{'lat': 32.79819, 'lng': 35.014227}"
11261,"{'lat': 32.798279, 'lng': 35.013423}"
10998,"{'lat': 32.782433, 'lng': 34.987648}"
11382,"{'lat': 32.783795, 'lng': 35.022312}"
11380,"{'lat': 32.798632, 'lng': 34.998084}"
11376,"{'lat': 32.801955, 'lng': 34.99517}"
11216,"{'lat': 32.814026, 'lng': 34.992249}"
11477,"{'lat': 32.789173, 'lng': 35.001538}"
11506,"{'lat': 32.790407, 'lng': 34.986907}"
11064,"{'lat': 32.823648, 'lng': 34.984462}"
11240,"{'lat': 32.833549, 'lng': 35.060253}"
11356,"{'lat': 32.823454, 'lng': 34.979916}"
11416,"{'lat': 32.785519, 'lng': 35.020907}"
11079,"{'lat': 32.819325, 'lng': 35.072621}"
11237,"{'lat': 32.830209, 'lng': 35.058002}"
11470,"{'lat': 32.794286, 'lng': 34.985262}"
11423,"{'lat': 32.818537, 'lng': 34.962013}"
11425,"{'lat': 32.818031, 'lng': 34.960077}"
11355,"{'lat': 32.821333, 'lng': 34.981925}"
11439,"{'lat': 32.812224, 'lng': 34.97099}"
11429,"{'lat': 32.807299, 'lng': 34.986737}"
11227,"{'lat': 32.813257, 'lng': 34.994291}"
11160,"{'lat': 32.77689, 'lng': 34.984786}"
13655,"{'lat': 32.802201, 'lng': 34.991293}"
11001,"{'lat': 32.785602, 'lng': 34.977753}"
10943,"{'lat': 32.796573, 'lng': 34.980868}"
11244,"{'lat': 32.832036, 'lng': 35.055941}"
11275,"{'lat': 32.821131, 'lng': 35.056634}"
11499,"{'lat': 32.785322, 'lng': 34.994091}"
11153,"{'lat': 32.819523, 'lng': 34.97133}"
11151,"{'lat': 32.764889, 'lng': 34.98416}"
10785,"{'lat': 32.780789, 'lng': 34.982056}"
10743,"{'lat': 32.802002, 'lng': 34.978253}"
13300,"{'lat': 32.795454, 'lng': 35.02183}"
13366,"{'lat': 32.784171, 'lng': 34.985909}"
11361,"{'lat': 32.826836, 'lng': 34.978749}"
11222,"{'lat': 32.818892, 'lng': 34.987838}"
11367,"{'lat': 32.826282, 'lng': 34.980007}"
11365,"{'lat': 32.828895, 'lng': 34.976868}"
11330,"{'lat': 32.825191, 'lng': 34.989452}"
11145,"{'lat': 32.76947, 'lng': 35.004761}"
11148,"{'lat': 32.765988, 'lng': 34.991474}"
11213,"{'lat': 32.80502, 'lng': 34.98946}"
11215,"{'lat': 32.801395, 'lng': 34.993029}"
11262,"{'lat': 32.799352, 'lng': 35.012711}"
10966,"{'lat': 32.791597, 'lng': 35.019109}"
11098,"{'lat': 32.806133, 'lng': 34.969128}"
11054,"{'lat': 32.809813, 'lng': 35.070836}"
10936,"{'lat': 32.785982, 'lng': 34.991337}"
11097,"{'lat': 32.806268, 'lng': 34.967895}"
11085,"{'lat': 32.779548, 'lng': 35.001647}"
11344,"{'lat': 32.787914, 'lng': 34.99871}"
11345,"{'lat': 32.789654, 'lng': 35.002128}"
11371,"{'lat': 32.812734, 'lng': 34.99181}"
11385,"{'lat': 32.768668, 'lng': 35.002911}"
11397,"{'lat': 32.794757, 'lng': 35.016741}"
11402,"{'lat': 32.795936, 'lng': 35.015809}"
11436,"{'lat': 32.815595, 'lng': 34.966865}"
11443,"{'lat': 32.81228, 'lng': 34.990322}"
11451,"{'lat': 32.827514, 'lng': 34.963818}"
11469,"{'lat': 32.795096, 'lng': 34.988057}"
11476,"{'lat': 32.77836, 'lng': 34.994092}"
11481,"{'lat': 32.799937, 'lng': 34.994399}"
11487,"{'lat': 32.766849, 'lng': 35.004467}"
11335,"{'lat': 32.811019, 'lng': 34.991154}"
11383,"{'lat': 32.786283, 'lng': 35.022387}"
11077,"{'lat': 32.787312, 'lng': 35.016728}"
11395,"{'lat': 32.798143, 'lng': 35.009356}"
11359,"{'lat': 32.807857, 'lng': 34.991518}"
11141,"{'lat': 32.784963, 'lng': 35.022273}"
11415,"{'lat': 32.794028, 'lng': 35.012809}"
